"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits totals consignats";"Obligacions reconegudes"
"144";"15210";"22600";"TAULA COORDINACIÓ DRET HABITATGE";"3.000,00";"0,00";"3.000,00";"0,00"
"144";"15210";"22610";"PROGRAMA ACCÉS HABITATGE";"237.785,00";"-45.660,00";"192.125,00";"4.521,82"
"144";"15210";"22611";"OFICINA EFICIÈNCIA ENERGÈTICA";"54.000,00";"0,00";"54.000,00";"0,00"
"144";"23150";"22698";"PROGRAMA ASSISTÈNCIA HABITATGE";"150.000,00";"0,00";"150.000,00";"0,00"
"144";"15210";"22699";"PROGRAMA MEDIACIÓ COMUNITATS";"40.000,00";"0,00";"40.000,00";"0,00"
"144";"15210";"22700";"NETEJA EDIFICI HABITATGE";"16.092,95";"2.175,34";"18.268,29";"1.064,52"
"144";"15210";"62200";"PLA INVERSIÓ HABITATGE";"500.000,00";"223.667,35";"723.667,35";"0,00"
"144";"15210";"62500";"MOBILIARI OFICINA MUNICIPAL HABITATGE";"0,00";"2.473,61";"2.473,61";"0,00"
"145";"23110";"12003";"RETR.BAS.P.FUNCIONARI C1 COOPERACIÓ";"10.744,80";"0,00";"10.744,80";"0,00"
"145";"23110";"12006";"TRIENNIS P.FUNCIONARI COOPERACIÓ";"3.928,52";"0,00";"3.928,52";"0,00"
"145";"23110";"12009";"ALTRES RETRIBUCIONS BÀSIQUES P.FUNCIONARI COOPERACIÓ";"2.640,26";"0,00";"2.640,26";"0,00"
"145";"23110";"12100";"COMPLEMENT DESTINACIÓ P.FUNCIONARI COOPERACIÓ";"5.442,83";"0,00";"5.442,83";"0,00"
"145";"23110";"12101";"COMPLEMENT ESPECÍFIC RETR.BAS.P.FUNCIONARI COOPERACIÓ";"10.398,70";"0,00";"10.398,70";"0,00"
"145";"23110";"13000";"RETR.BAS.P.LABORAL.COOPERACIÓ";"34.567,53";"800,92";"35.368,45";"0,00"
"145";"23110";"16000";"QUOTES SOCIALS COOPERACIÓ";"18.152,48";"0,00";"18.152,48";"0,00"
"145";"23120";"22100";"SUBM. ENERGIA ELÈCTRICA CONSULTORI";"0,00";"7.500,00";"7.500,00";"0,00"
"145";"23120";"22613";"SOLIDARITAT I COOPERACIÓ";"118.337,00";"-3.250,12";"115.086,88";"601,10"
"145";"23120";"22700";"NETEJA LOCAL SOLIDARITAT I COOPERACIÓ";"7.646,76";"1.033,14";"8.679,90";"505,55"
"145";"23120";"48000";"SOLIDARITAT I COOPERACIÓ - SUBVENCIONS";"206.300,00";"47.300,00";"253.600,00";"26.000,00"
"145";"23120";"48001";"AGERMANAMENT BLUEFIELDS";"40.700,00";"0,00";"40.700,00";"0,00"
"145";"23120";"48002";"AGERMANAMENT FARSIA";"41.000,00";"0,00";"41.000,00";"0,00"
"150";"13200";"12000";"RETR.BAS.P.FUNCIONARI A1 SEGURETAT";"31.908,29";"0,00";"31.908,29";"0,00"
"150";"13200";"12001";"RETR.BAS.P.FUNCIONARI A2 SEGURETAT";"28.058,23";"0,00";"28.058,23";"0,00"
"150";"13200";"12003";"RETR.BAS.P.FUNCIONARI C1 SEGURETAT";"128.937,61";"0,00";"128.937,61";"3.934,37"
"150";"13200";"12004";"RETR.BAS.P.FUNCIONARI C2 SEGURETAT";"1.246.396,89";"0,00";"1.246.396,89";"28,16"
"150";"13200";"12006";"TRIENNIS P FUNCIONARI SEGURETAT";"255.081,93";"0,00";"255.081,93";"0,00"
"150";"13200";"12009";"ALTRES RETR.BASE.P FUNCIONARI SEGURETAT";"515.531,76";"0,00";"515.531,76";"0,00"
"150";"13200";"12100";"COMP.DESTINACIÓ FUNCIONARIS SEGURETAT";"752.849,39";"0,00";"752.849,39";"0,00"
"150";"13200";"12101";"COMP.ESPECÍFIC FUNCIONARIS SEGURETAT";"2.065.732,35";"0,00";"2.065.732,35";"5.184,72"
"150";"13200";"12404";"RETR. DE FUNCIONARIS C2 PRÀCTIQUES.";"232.318,26";"0,00";"232.318,26";"0,00"
"150";"13200";"12409";"ALTRES RETRIBUCIONS FUNCIONARIS PRÀCTIQUES SEGURETAT";"41.956,37";"0,00";"41.956,37";"0,00"
"150";"13200";"13000";"RETR.BAS.P.LABORAL SEGURETAT";"175.820,88";"0,00";"175.820,88";"0,00"
"150";"13200";"14300";"ALTRE PERSONAL - PROGRAMES SEGURETAT";"0,00";"37.549,51";"37.549,51";"0,00"
"150";"13200";"15100";"GRATIFICACIONS SEGURETAT";"260.568,25";"0,00";"260.568,25";"153,90"
"150";"13200";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL SEGURETAT";"543.041,80";"0,00";"543.041,80";"0,00"
"150";"13200";"16000";"QUOTES SOCIALS SEGURETAT";"2.182.956,03";"34,51";"2.182.990,54";"1.251,63"
"150";"13200";"21200";"MANTENIMENT EDIFICI BACIÀ";"8.000,00";"762,30";"8.762,30";"868,18"
"150";"13200";"21300";"MANTENIMENT XARXA COMUNICACIONS";"25.390,00";"733,11";"26.123,11";"0,00"
"150";"13200";"21301";"MANTENIMENT EQUIPAMENT POLICIA MUNICIPAL";"150.000,00";"6.341,80";"156.341,80";"13.705,56"
"150";"13200";"21400";"MANTENIMENT VEHICLES POLICIA";"35.000,00";"5.324,13";"40.324,13";"4.571,08"
"150";"13200";"22009";"MATERIAL OFICINA POLICIA MUNICIPAL";"12.000,00";"250,51";"12.250,51";"9,99"
"150";"13200";"22100";"SUBM. ENERGIA ELÈCTRICA BACIÀ";"40.000,00";"0,00";"40.000,00";"0,00"
"150";"13200";"22103";"COMBUSTIBLE I CARBURANT POLICIA";"55.000,00";"20.289,33";"75.289,33";"8.256,10"
"150";"13200";"22104";"VESTUARI POLICIA MUNICIPAL";"110.000,00";"0,00";"110.000,00";"0,00"
"150";"13200";"22610";"DESPESES POLICIA MUNICIPAL";"7.000,00";"91,50";"7.091,50";"1.995,12"
"150";"13200";"22611";"PLA D'EMERGÈNCIES";"238.000,00";"19.788,80";"257.788,80";"39.577,60"
"150";"13200";"22612";"DESPESES UNITAT CANINA";"17.000,00";"1.502,60";"18.502,60";"2.757,20"
"150";"13500";"22619";"PROTECCIÓ CIVIL";"1.000,00";"0,00";"1.000,00";"0,00"
"150";"13500";"22620";"IMPLANTACIÓ RESCAT";"60.000,00";"3.653,08";"63.653,08";"0,00"
"150";"13200";"22700";"NETEJA EDIFICI BACIÀ";"72.991,80";"9.735,47";"82.727,27";"6.421,22"
"150";"13200";"22706";"PROVES PSICOTÈCNIQUES POLICIA MUNICIPAL";"6.000,00";"745,00";"6.745,00";"0,00"
"150";"13200";"60900";"INSTAL·LACIÓ CÀMERES VIDEOVIGILÀNCIA";"0,00";"61.930,07";"61.930,07";"0,00"
"150";"13200";"60924";"PRESSUPOST PARTICIPAT 2014 - SEGURETAT CIUTADANA";"0,00";"54.849,75";"54.849,75";"0,00"
"150";"13200";"62200";"INVERSIÓ POLICIA MUNICIPAL";"0,00";"1.279,22";"1.279,22";"0,00"
"150";"13200";"62202";"VESTIDORS POLICIA MUNICIPAL";"0,00";"159.865,05";"159.865,05";"0,00"
"150";"13209";"62202";"IFS VESTIDORS POLICIA MUNICIPAL";"0,00";"28.539,87";"28.539,87";"0,00"
"150";"13200";"62600";"SMART CITY POLICIA MUNICIPAL";"0,00";"20.000,00";"20.000,00";"0,00"
"150";"13200";"62900";"PLA XOC SEGURETAT SANTA EUGÈNIA - CAN GIBERT - SANT NARCÍS";"0,00";"8.869,89";"8.869,89";"0,00"
"150";"13200";"62901";"ALTRES INVERSIONS FUNCIONAMENT SERVEI POLICIA MUNICIPAL";"0,00";"25.047,00";"25.047,00";"0,00"
"160";"31200";"12004";"RETR.BAS.P.FUNCIONARI C2 SALUT";"9.104,35";"0,00";"9.104,35";"0,00"
"160";"31200";"12006";"TRIENNIS P FUNCIONARI SALUT";"1.089,59";"0,00";"1.089,59";"0,00"
"160";"31200";"12009";"ALTRES RETR.BAS.P.FUNCIONARI SALUT";"1.732,54";"0,00";"1.732,54";"0,00"
"160";"31200";"12100";"COMPLEMENT DE DESTÍ P FUNCIONARI SALUT";"4.564,65";"0,00";"4.564,65";"0,00"
"160";"31200";"12101";"COMPLEMENT ESPECÍFIC P FUNCIONARI SALUT";"5.830,62";"0,00";"5.830,62";"0,00"
"160";"31200";"13000";"RETR.BAS.P.LABORAL SALUT";"138.457,58";"1.763,93";"140.221,51";"0,03"
"160";"31200";"16000";"QUOTES SOCIALS SALUT";"49.275,99";"0,00";"49.275,99";"2,62"
"160";"31200";"22100";"SUBM.ENERGIA ELÈCTRICA CONSULTORI I LABORATORI";"7.600,00";"0,00";"7.600,00";"0,00"
"160";"31200";"22199";"ALTRES SUBMINISTRAMENTS CONSULTORI";"743,00";"0,00";"743,00";"0,00"
"160";"31200";"22610";"PROMOCIÓ DE LA SALUT";"60.925,00";"40.879,29";"101.804,29";"654,84"
"160";"31200";"22700";"NETEJA EQUIPAMENT PROMOCIÓ DE LA SALUT";"15.458,69";"1.568,26";"17.026,95";"1.001,92"
"160";"31210";"22700";"NETEJA CENTRE JOVE DE SALUT INTEGRAL";"9.278,86";"3.847,70";"13.126,56";"3.137,42"
"160";"31200";"48000";"AJUDES SALUT";"5.000,00";"0,00";"5.000,00";"0,00"
"300";"15000";"12000";"RETR.BAS.P.FUNCIONARI A1 URBANISME";"75.782,18";"0,00";"75.782,18";"0,00"
"300";"15000";"12001";"RETR.BAS.P.FUNCIONARI A2 URBANISME";"72.274,26";"0,00";"72.274,26";"0,00"
"300";"15000";"12003";"RETR.BAS.P.FUNCIONARI C1 URBANISME";"42.979,20";"0,00";"42.979,20";"0,00"
"300";"15000";"12004";"RETR.BAS.P.FUNCIONARI C2 URBANISME";"54.645,10";"0,00";"54.645,10";"0,00"
"300";"15000";"12006";"TRIENNIS P FUNCIONARI URBANISME";"28.213,61";"0,00";"28.213,61";"0,00"
"300";"15000";"12009";"ALTRES RETR.BAS.P.FUNCIONARI URBANISME";"53.091,63";"0,00";"53.091,63";"0,00"
"300";"15000";"12100";"COMP. DESTINACIÓ FUNCIONARIS URBANISME";"125.885,41";"0,00";"125.885,41";"0,00"
"300";"15000";"12101";"COMP. ESPECÍFIC FUNCIONARIS URBANISME";"201.228,82";"0,00";"201.228,82";"0,00"
"300";"15000";"13000";"RETR.BAS.P.LABORAL URBANISME I ACTIVITATS";"1.156.722,11";"26.969,24";"1.183.691,35";"0,00"
"300";"15100";"14300";"ALTRE PERSONAL PROGRAMA TCQI";"0,00";"42.000,00";"42.000,00";"0,00"
"300";"15100";"14303";"ALTRE PERSONAL PRESSUPOSTOS PARTICIPATS";"0,00";"75.000,00";"75.000,00";"0,00"
"300";"15000";"15100";"GRATIFICACIONS PERSONAL URBANISME";"745,82";"0,00";"745,82";"0,00"
"300";"15000";"16000";"QUOTES SOCIALS URBANISME";"498.312,39";"0,00";"498.312,39";"0,00"
"300";"15310";"21000";"RETOLACIÓ DE CARRERS";"12.000,00";"0,00";"12.000,00";"0,00"
"300";"92021";"21000";"MANTENIMENT TV BARRI VELL";"5.500,00";"2.749,96";"8.249,96";"2.702,46"
"300";"16500";"21001";"PLA ESTALVI I INSPECCIONS TÈCNIQUES";"20.000,00";"0,00";"20.000,00";"0,00"
"300";"16500";"21002";"INSPECCIONS NORMATIVES ENLLUMENAT";"0,00";"15.396,46";"15.396,46";"0,00"
"300";"15000";"21200";"OBRES DE REPARACIÓ I MANTENIMENT D'URBANISME";"0,00";"6.815,93";"6.815,93";"0,00"
"300";"92000";"21200";"SERVEIS I MANTENIMENT EDIFICIS MUNICIPALS";"1.030.000,00";"-5.589,10";"1.024.410,90";"0,00"
"300";"15100";"22009";"MATERIAL OFICINA PER A L'OFICINA TÈCNICA";"10.000,00";"-1.853,31";"8.146,69";"885,39"
"300";"15000";"22100";"SUBM. ENERGIA ELÈCTRICA URBANISME";"10.300,00";"0,00";"10.300,00";"0,00"
"300";"16500";"22100";"SUBM. ENERGIA ELÈCTRICA ENLLUMENAT PÚBLIC";"1.360.000,00";"0,00";"1.360.000,00";"0,00"
"300";"15000";"22610";"DESPESES URBANISME";"34.890,00";"0,00";"34.890,00";"589,30"
"300";"15000";"22699";"DESPESES CORRENTS URBANISME";"0,00";"8.132,30";"8.132,30";"0,07"
"300";"15100";"60100";"PROJECTES URBANISME";"90.000,00";"501.305,91";"591.305,91";"0,00"
"300";"15100";"60102";"PLA INTEGRAL SECTOR EST URBANISME";"0,00";"31.323,93";"31.323,93";"0,00"
"300";"15100";"60103";"REDACCIÓ PLA ESPECIAL SANT NARCÍS";"0,00";"29.713,89";"29.713,89";"0,00"
"300";"15100";"60104";"PLA ESPECIAL SANT NARCÍS";"0,00";"40.000,00";"40.000,00";"0,00"
"300";"15100";"60105";"PROJECTE PASSERA C. CARME";"0,00";"5.000,00";"5.000,00";"0,00"
"300";"15100";"60106";"PROJECTE PÀRKING POLITÈCNICA";"0,00";"5.000,00";"5.000,00";"0,00"
"300";"15100";"60107";"REDACCIÓ PROJECTE CC MONTJUIC";"0,00";"25.000,00";"25.000,00";"0,00"
"300";"15100";"60108";"CARRER TORRE GIRONELLA - PLURIANUAL";"50.000,00";"30.000,00";"80.000,00";"0,00"
"300";"15100";"60109";"PROJECTE APARCAMENT MONTJUIC";"0,00";"10.000,00";"10.000,00";"0,00"
"300";"15100";"60110";"REDACCIÓ PROJECTES URBANISME";"0,00";"79.802,02";"79.802,02";"0,00"
"300";"15100";"60900";"PROJECTE ACCÉS SUD PALAU / CRUÏLLA TENNIS";"0,00";"355.000,00";"355.000,00";"0,00"
"300";"15300";"60900";"URBANITZACIÓ PLAÇA PALLACH 1A FASE";"0,00";"20.203,59";"20.203,59";"0,00"
"300";"17100";"60900";"IFS 2019 - MARQUESINA ESTACIÓ";"0,00";"399.605,97";"399.605,97";"0,00"
"300";"17109";"60900";"IFS 2019 - CARRER RIU FRESER";"0,00";"162.486,56";"162.486,56";"0,00"
"300";"13400";"60901";"CARRIL BICI PERICOT";"150.000,00";"0,00";"150.000,00";"0,00"
"300";"15100";"60901";"ACTUACIONS URBANISME";"0,00";"5.665,54";"5.665,54";"0,00"
"300";"15300";"60901";"HABILITACIÓ ESPAI SOLAR ACESSOS PONT DEL TER";"0,00";"5.000,00";"5.000,00";"0,00"
"300";"17100";"60901";"PLA DEVESA";"0,00";"20.644,03";"20.644,03";"0,00"
"300";"17109";"60901";"IFS 2019 - PLAÇA GERMANS SABAT";"0,00";"385.254,84";"385.254,84";"0,00"
"300";"13400";"60902";"CARRIL BICI PONT MAJOR - POCTEFA";"100.000,00";"0,00";"100.000,00";"0,00"
"300";"15100";"60902";"PREPARACIÓ TERRENY FIRES";"0,00";"5.000,00";"5.000,00";"0,00"
"300";"15300";"60902";"PLA MILLORA QUÍMICS";"0,00";"40.000,00";"40.000,00";"0,00"
"300";"15310";"60902";"PROJECTE PUJADA PUNTA DEL PI";"0,00";"25.532,35";"25.532,35";"0,00"
"300";"15100";"60903";"PROJECTE PARC MASSÓ CAN GIBERT";"0,00";"5.000,00";"5.000,00";"0,00"
"300";"15310";"60903";"PLAÇA PALLOL";"0,00";"487,11";"487,11";"0,00"
"300";"15100";"60904";"CONNEXIÓ FONT DEL BISBE I FONT DEL PERICOT";"0,00";"98.911,00";"98.911,00";"0,00"
"300";"15300";"60904";"IFS 2019 - CARRIL BICI PONT MAJOR - CAMPDORÀ";"0,00";"220.315,65";"220.315,65";"0,00"
"300";"15310";"60904";"PUJADA MONTUIC - ALÇADA ESCOLA BRESSOL";"0,00";"5.000,00";"5.000,00";"0,00"
"300";"15100";"60905";"CARRER DEL CARME";"0,00";"15.000,00";"15.000,00";"0,00"
"300";"15300";"60905";"IFS 2019 - CARRIL BICI CAMÍ ESCOLAR C. CREU";"0,00";"175.828,39";"175.828,39";"14.081,53"
"300";"15100";"60906";"PLAÇA CATALUNYA";"0,00";"5.000,00";"5.000,00";"0,00"
"300";"15100";"60907";"TRAVESSERA SANTA EUGÈNIA";"0,00";"9.460,23";"9.460,23";"0,00"
"300";"15310";"60907";"PROJECTE PONT DEL DIMONI";"0,00";"143.718,93";"143.718,93";"0,00"
"300";"15100";"60908";"PUNTA DEL PI (2a I 3ª fase)";"0,00";"15.000,00";"15.000,00";"0,00"
"300";"15310";"60908";"CRUÏLLA CARDENER AMB REGGIO EMILIA";"0,00";"91.475,16";"91.475,16";"12.025,51"
"300";"16500";"60908";"PLA ENLLUMENAT";"210.000,00";"177.260,23";"387.260,23";"0,00"
"300";"15310";"60909";"CARRER CARDENAL MARGARIT";"0,00";"143.849,68";"143.849,68";"37.946,75"
"300";"15319";"60909";"IFS CARRER MUNTANYA";"0,00";"107.427,03";"107.427,03";"31.158,11"
"300";"16500";"60909";"PROJECTES ENLLUMENAT SUBV. IDAE";"0,00";"874,26";"874,26";"0,00"
"300";"15100";"60910";"RAMPA ACCÉS TORRE GIRONELLA";"50.000,00";"0,00";"50.000,00";"0,00"
"300";"15100";"60911";"MILLORA ENTORN ESCOLA PERICOT";"0,00";"10.000,00";"10.000,00";"0,00"
"300";"15100";"60912";"PAU 117 - CARRER BARCELONA SECTOR NORD";"0,00";"200.000,00";"200.000,00";"0,00"
"300";"15310";"60912";"MILLORA JARDINS DR FIGUERAS";"0,00";"3.000,00";"3.000,00";"0,00"
"300";"15100";"60913";"MUR CONTENCIÓ TORRE SANT JOAN MONTJUIC";"0,00";"90.000,00";"90.000,00";"0,00"
"300";"15310";"60913";"2A FASE PLAÇA PALLACH";"0,00";"55.000,00";"55.000,00";"0,00"
"300";"15100";"60914";"ACTUACIONS PLA PEDRERES";"0,00";"150.000,00";"150.000,00";"0,00"
"300";"15100";"60915";"PROJECTE ESTUDI PAS VIA SANT NARCÍS";"5.000,00";"0,00";"5.000,00";"0,00"
"300";"15100";"60916";"TRASLLAT CARAVANES FIRES";"0,00";"70.000,00";"70.000,00";"0,00"
"300";"15100";"60917";"ENDERROC PAU 88 - UNIVERSITAT DE CERVERA";"0,00";"117.000,00";"117.000,00";"0,00"
"300";"15310";"60917";"PONT DE PEDRET";"0,00";"35.191,24";"35.191,24";"0,00"
"300";"15100";"60918";"TALÚS MONTILIVI";"50.000,00";"0,00";"50.000,00";"0,00"
"300";"15100";"60924";"MILLORES A BARRIS - PROCÉS PARTICIPATIU";"1.000.000,00";"2.438.911,63";"3.438.911,63";"0,00"
"300";"15310";"60924";"PRESSUPOST PARTICIPAT 2013-VIA PÚBLICA";"0,00";"10.629,48";"10.629,48";"0,00"
"300";"15100";"60935";"ASCENSORS VILARROJA";"0,00";"71.360,00";"71.360,00";"0,00"
"300";"13400";"60942";"CARRIL BICI TORROENLLA NESTLÉ";"0,00";"149.072,04";"149.072,04";"0,00"
"300";"15100";"60945";"URBANITZACIÓ UA LA FERRADURA";"0,00";"659,06";"659,06";"0,00"
"300";"15100";"60968";"URBANITZACIÓ PLA DE BAIX DE DOMENY";"0,00";"495.990,62";"495.990,62";"0,00"
"300";"15100";"60981";"URBANITZACIO CARRER MONTBO";"0,00";"49.289,34";"49.289,34";"0,00"
"300";"15100";"60982";"REPARCEL.LACIÓ ACCES NORD";"0,00";"96.480,81";"96.480,81";"0,00"
"300";"15100";"60983";"URBANITZACIÓ UA-01 AGUSTÍ RIERA";"0,00";"23.876,89";"23.876,89";"0,00"
"300";"15100";"60985";"PMU CARRER BARCELONA";"0,00";"26.380,50";"26.380,50";"0,00"
"300";"15100";"60987";"REPARCEL·LACIÓ DEL PMU CARRER TOSSA D'ALP";"0,00";"23.400,67";"23.400,67";"0,00"
"300";"15100";"60989";"URBANITZACIÓ SECTOR GIRONA - VILABLAREIX";"0,00";"175.722,69";"175.722,69";"0,00"
"300";"15100";"60998";"ENDERROC NAU C. BARCELONA";"100.000,00";"224.652,37";"324.652,37";"0,00"
"300";"34200";"60998";"TANCAMENT CASSIÀ COSTAL";"0,00";"55.000,00";"55.000,00";"0,00"
"300";"15100";"60999";"URBANITZACIÓ DOMENY OEST";"0,00";"18.863,15";"18.863,15";"0,00"
"300";"34200";"60999";"COBRIMENT PISTA URBANISME";"0,00";"202.368,04";"202.368,04";"0,00"
"300";"15300";"61000";"RESTITUCIÓ ESCULTURA PLAÇA EUROPA";"0,00";"235.446,87";"235.446,87";"0,00"
"300";"15220";"61900";"LOCAL SANTA EUGÈNIA";"40.000,00";"0,00";"40.000,00";"0,00"
"300";"92200";"61900";"CASA DIRECTOR PALAU";"0,00";"18.507,11";"18.507,11";"0,00"
"300";"92400";"61900";"ESPAI ENTITATS I SALUT BARRI VELL (EDIFICI UNED)";"0,00";"199.937,65";"199.937,65";"0,00"
"300";"15220";"61901";"PLA MILLORES INSTAL·LACIONS SERVEIS MUNICIPALS";"50.000,00";"0,00";"50.000,00";"0,00"
"300";"15310";"61901";"FUSTA VOLADIU PONT LORENZANA I FONT DEL REI";"14.500,00";"0,00";"14.500,00";"0,00"
"300";"15220";"61902";"OBRES ESPAI LGTBI";"45.000,00";"0,00";"45.000,00";"0,00"
"300";"15310";"61902";"VORERES AVELLANEDA";"0,00";"148.449,01";"148.449,01";"0,00"
"300";"15319";"61902";"IFS VORERES AVELLANEDA";"0,00";"300.755,86";"300.755,86";"0,00"
"300";"15319";"61903";"IFS PENDENTS";"268.500,00";"0,00";"268.500,00";"0,00"
"300";"13300";"62100";"APARCAMENT DISSUASSIU";"0,00";"17.701,69";"17.701,69";"0,00"
"300";"15100";"62100";"REPARCEL·LACIÓ UA MAS GRI";"0,00";"184.577,91";"184.577,91";"0,00"
"300";"15000";"62200";"CENTRE PRODUCCIÓ ARTÍSTICA SANTA LLÚCIA";"30.000,00";"0,00";"30.000,00";"0,00"
"300";"23100";"62200";"MILLORES CENTRES SOCIALS I CENTRES OBERTS";"0,00";"35.000,00";"35.000,00";"0,00"
"300";"32300";"62200";"IFS 2019 - TANCAMENTS ESCOLA ÀGORA";"0,00";"150.549,60";"150.549,60";"0,00"
"300";"33300";"62200";"ACTUACIONS CENTRES CULTURALS";"0,00";"60.000,00";"60.000,00";"0,00"
"300";"33342";"62200";"MUSEU D'ART MODERN I CONTEMPORANI";"0,00";"250.000,00";"250.000,00";"0,00"
"300";"92400";"62200";"MILLORES CENTRES CÍVICS";"0,00";"120.359,43";"120.359,43";"0,00"
"300";"93300";"62200";"MODERN";"209.475,40";"755.539,08";"965.014,48";"0,00"
"300";"15000";"62201";"EQUIPAMENT CAN BORRASSÓ";"100.000,00";"0,00";"100.000,00";"0,00"
"300";"24100";"62201";"OBRES CENTRE FORMACIÓ LA ROSALEDA";"0,00";"96.719,10";"96.719,10";"0,00"
"300";"32300";"62201";"IFS 2019 - TANCAMENTS ESCOLA MIGDIA";"0,00";"80.128,56";"80.128,56";"0,00"
"300";"93300";"62201";"IFS CENTRAL DEL MOLÍ";"0,00";"887.065,41";"887.065,41";"0,00"
"300";"93300";"62202";"CONSOLIDACIÓ EQUIPAMENT ANTIC MARISTES";"0,00";"105.750,00";"105.750,00";"0,00"
"300";"93300";"62203";"IFS 2019 - EDIFICI LA VOLTA  SANT NARCÍS";"0,00";"158.247,26";"158.247,26";"0,00"
"300";"93300";"62204";"FASE 0 MODERN - ELECTRIFICACIÓ";"120.000,00";"0,00";"120.000,00";"0,00"
"300";"16500";"62300";"REVISIÓ QUADRE ENLLUMENAT";"0,00";"43.922,62";"43.922,62";"0,00"
"300";"13200";"62500";"MOBILIARI VESTIDORS POLICIA MUNICIPAL";"0,00";"12.445,70";"12.445,70";"0,00"
"300";"13209";"62500";"IFS 2019-MOBILIARI SERVEI SEGURETAT";"0,00";"67.554,30";"67.554,30";"0,00"
"300";"15100";"62500";"MOBILIARI URBANISME";"0,00";"1.395,25";"1.395,25";"0,00"
"300";"15100";"62501";"MOBILIARI - MILLORES A BARRIS - PROCÉS PARTICIPATIU";"0,00";"2.518,01";"2.518,01";"0,00"
"300";"15100";"62900";"ALTRES INV NOVES-MILLORES A BARRIS-PROCÉS PARTICIPAT";"0,00";"813,99";"813,99";"0,00"
"300";"16500";"62900";"MILLORA ENLLUMENAT CARRER CREU I MIGDIA";"0,00";"20.000,00";"20.000,00";"0,00"
"300";"16509";"62900";"IFS 2019-INVERSIÓ ENLLUMENAT";"0,00";"61.441,03";"61.441,03";"0,00"
"300";"15100";"62901";"PLA GIRONA 2030";"20.000,00";"0,00";"20.000,00";"0,00"
"300";"16500";"62902";"MILLORA ENLLUMENAT ZONA DEVESA";"0,00";"20.000,00";"20.000,00";"0,00"
"300";"15000";"72300";"A societats mercantils estatals, entitats públiques empresar";"0,00";"490.247,45";"490.247,45";"0,00"
"310";"13400";"12001";"RETR.BAS.P.FUNCIONARI A2 MOBILITAT I VIA PÚBLICA";"30.186,92";"0,00";"30.186,92";"0,00"
"310";"13400";"12003";"RETR.BAS.P.FUNCIONARI C1 MOBILITAT I VIA PÚBLICA";"61.782,60";"0,00";"61.782,60";"0,00"
"310";"13400";"12004";"RETRIB BÀS P FUNCIONARI C2 MOBILITAT I VIA PUBLICA";"18.215,03";"0,00";"18.215,03";"0,00"
"310";"15310";"12004";"RETR.BAS.P.FUNCIONARI C2 MOBILITAT BRIGADES";"9.107,52";"0,00";"9.107,52";"0,00"
"310";"13400";"12006";"TRIENNIS P FUNCIONARI MOBILITAT I VIA PÚBLICA";"9.258,83";"0,00";"9.258,83";"0,00"
"310";"15310";"12006";"TRIENNIS P FUNCIONARI MOBILITAT BRIGADES";"3.813,56";"0,00";"3.813,56";"0,00"
"310";"13400";"12009";"ALTRES RETR.BAS.P.FUNCIONARI MOBILITAT I VIA PÚBLICA";"22.878,58";"0,00";"22.878,58";"0,00"
"310";"15310";"12009";"ALTRES RETR.BAS.P.FUNCIONARI MOBILITAT BRIGADES";"2.054,15";"0,00";"2.054,15";"0,00"
"310";"13400";"12100";"COMP.DESTINACIÓ FUNCIONARIS MOBILITAT I VIA PÚBLICA";"55.119,41";"0,00";"55.119,41";"0,00"
"310";"15310";"12100";"COMP.DESTINACIÓ FUNCIONARIS MOBILITAT BRIGADES";"4.564,65";"0,00";"4.564,65";"0,00"
"310";"13400";"12101";"COMP.ESPECÍFIC FUNCIONARIS MOBILITAT I VIA PÚBLICA";"87.697,52";"0,00";"87.697,52";"0,00"
"310";"15310";"12101";"COMP.ESPECÍFIC FUNCIONARIS MOBILITAT BRIGADES";"7.760,22";"0,00";"7.760,22";"0,00"
"310";"13300";"13000";"RETR.BAS.P.LABORAL APARCAMENTS";"364.951,27";"0,00";"364.951,27";"14,91"
"310";"13400";"13000";"RETR.BAS.P.LABORAL MOBILITAT I VIA PÚBLICA";"715.123,54";"10.184,65";"725.308,19";"0,00"
"310";"13410";"13000";"RETR.BAS.P.LABORAL GRUES";"361.643,69";"0,00";"361.643,69";"1.024,99"
"310";"15310";"13000";"RETR.BAS.P.LABORAL MOBILITAT BRIGADES";"1.465.351,89";"0,00";"1.465.351,89";"1.824,59"
"310";"13400";"15000";"PRODUCTIVITAT MOBILITAT I VIA PÚBLICA";"1.138,10";"0,00";"1.138,10";"0,00"
"310";"13400";"15100";"GRATIFICACIONS MOBILITAT";"46.485,89";"0,00";"46.485,89";"0,00"
"310";"13300";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL APARCAMENTS";"18.228,56";"0,00";"18.228,56";"0,00"
"310";"13410";"15300";"COMPLEMENT DEDICACIÓ ESPECIAL GRUES";"31.245,75";"0,00";"31.245,75";"0,00"
"310";"13300";"16000";"QUOTES SOCIALS APARCAMENTS";"113.930,77";"0,00";"113.930,77";"1,24"
"310";"13400";"16000";"QUOTES SOCIALS MOBILITAT I VIA PÚBLICA";"260.484,80";"679,27";"261.164,07";"0,00"
"310";"13410";"16000";"QUOTES SOCIALS GRUES";"121.877,67";"0,00";"121.877,67";"253,15"
