"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits totals consignats";"Obligacions reconegudes"
"142";"23120";"12100";"COMPLEMENT DESTINACIÓ P.FUNCIONARI SERVEIS ESPECIALITZATS";"0,00";"43.907,53";"43.907,53";"43.907,53"
"142";"23120";"12101";"COMPLEMENT ESPECÍFIC P.FUNCIONARI SERVEIS ESPECIALITZATS";"0,00";"109.383,05";"109.383,05";"109.383,05"
"142";"23120";"13000";"RETR. BÀSIQUES P.LABORAL SERVEIS SOCIALS ESPECIALITZATS";"0,00";"173.491,12";"173.491,12";"173.491,12"
"142";"23120";"13100";"RETR.BAS.P.LABORAL TEMPORAL S.SOCIALS ESPECIALITZATS";"0,00";"117.311,29";"117.311,29";"117.311,29"
"142";"23120";"15100";"GRATIFICACIONS SERVEIS SOCIALS ESPECIALITZATS";"0,00";"907,27";"907,27";"907,27"
"142";"23120";"16000";"QUOTES SOCIALS SERVEIS SOCIALS ESPECIALITZATS";"0,00";"106.856,38";"106.856,38";"106.856,38"
"143";"92400";"62200";"EQUIPAMENT EIXAMPLE";"0,00";"300.000,00";"300.000,00";"0,00"
"143";"92400";"62201";"EQUIPAMENT SANT NARCÍS";"0,00";"200.000,00";"200.000,00";"0,00"
"143";"92400";"62202";"EQUIPAMENT GENT GRAN ESQUERRA DEL TER";"0,00";"200.000,00";"200.000,00";"0,00"
"143";"92400";"60905";"PISTA CREC";"0,00";"55.858,12";"55.858,12";"9.474,01"
"143";"92400";"60907";"CAN PO VELL/ HORTES SANTA EUGÈNIA";"0,00";"1.082,07";"1.082,07";"0,00"
"143";"92400";"12000";"SBASE PFUNCIONARI A1 CCÍVICS";"0,00";"15.747,56";"15.747,56";"15.747,56"
"143";"92400";"12001";"SBASE PFUNCIONARI A2 CCÍVICS";"0,00";"41.926,34";"41.926,34";"41.926,34"
"143";"92400";"12003";"RETRIBUCIONS P. FUNCIONARI CENTRES CÍVICS";"82.802,06";"55.855,49";"138.657,55";"138.657,55"
"143";"92400";"12004";"RETR.BAS.FUNCIONARIS C2 CENTRES CÍVICS";"9.107,52";"6.465,14";"15.572,66";"15.572,66"
"143";"92400";"12006";"TRIENNIS P.FUNCIONARI CENTRES CÍVICS";"12.436,97";"19.977,83";"32.414,80";"32.414,80"
"143";"92400";"12009";"ALTRES RETRIB.P.FUNCIONARI CENTRES CÍVICS";"17.535,07";"27.688,19";"45.223,26";"45.223,26"
"143";"92400";"12100";"COMPLEMENT DESTINACIÓ P.FUNCIONARI CENTRES CÍVICS";"43.246,65";"59.918,93";"103.165,58";"103.165,58"
"143";"92400";"12101";"COMPLEMENT ESPECÍFIC P.FUNCIONARI CENTRES CÍVICS";"60.205,93";"122.643,90";"182.849,83";"182.849,83"
"143";"92400";"13000";"RETR.BAS.P.LABORAL CENTRES CÍVICS";"716.396,09";"-235.753,69";"480.642,40";"480.642,40"
"143";"92400";"14301";"ALTRE PERSONAL COOPERACIÓ EDUCATIVA";"0,00";"58.859,85";"58.859,85";"53.144,05"
"143";"92400";"14302";"ALTRE PERSONAL DINAMITZACIÓ COMUNITÀRIA";"0,00";"83.742,54";"83.742,54";"83.302,01"
"143";"92400";"15100";"GRATIFICACIONS CENTRES CÍVICS";"1.706,19";"1.842,40";"3.548,59";"3.548,59"
"143";"92400";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL CENTRES CÍVICS";"4.729,06";"2.119,81";"6.848,87";"6.848,87"
"143";"92400";"16000";"QUOTES SOCIALS CENTRES CÍVICS";"237.159,95";"33.473,95";"270.633,90";"270.633,90"
"143";"92400";"22610";"ACTIVITATS CENTRES CÍVICS";"132.610,00";"38.965,18";"171.575,18";"100.939,48"
"143";"92400";"22611";"PROJECTES COMUNITARIS C CIVICS I VOLUNTARIAT";"74.000,00";"-32.495,15";"41.504,85";"31.938,36"
"143";"92400";"22614";"DINAMITZACIÓ ESPAIS PÚBLICS I SOCIALS DEL BARRI";"90.000,00";"-47.962,73";"42.037,27";"0,00"
"143";"92400";"22700";"NETEJA CENTRES CÍVICS";"258.530,01";"61.207,25";"319.737,26";"228.917,25"
"143";"92400";"48000";"SUBVENCIÓ ASSOCIACIÓ LUDOCUS";"4.000,00";"0,00";"4.000,00";"4.000,00"
"143";"92400";"48001";"SUBVENCIONS ACTIVITATS CENTRES CÍVICS";"0,00";"3.200,00";"3.200,00";"2.111,12"
"143";"92400";"48002";"SUBVENCIONS CASALS GENT GRAN";"0,00";"121.177,00";"121.177,00";"47.765,18"
"144";"15210";"62300";"INVERSIÓ MAQUINÀRIA OFICINA MUNICIPAL HABITATGE";"0,00";"9.047,54";"9.047,54";"7.301,87"
"144";"15210";"62500";"INVERSIÓ MOBILIARI OMH";"0,00";"3.000,00";"3.000,00";"1.508,85"
"144";"15210";"62200";"PLA INVERSIÓ HABITATGE";"0,00";"4.311.720,99";"4.311.720,99";"675.961,64"
"144";"15210";"62201";"ACTUACIÓ HABITATGE JOVES/ESTUDIANTS GIRONA EST";"0,00";"0,00";"0,00";"0,00"
"144";"15210";"12000";"SBASE PFUNCIONARI A1 HABITATGE";"0,00";"14.464,28";"14.464,28";"14.464,28"
"144";"15210";"12001";"SBASE PFUNCIONARI A2 HABITATGE";"0,00";"11.805,98";"11.805,98";"11.805,98"
"144";"15210";"12004";"RETR.P.FUNCIONARI HABITATGE C2";"0,00";"18.349,71";"18.349,71";"18.349,71"
"144";"15210";"12006";"TRIENNIS P. FUNCIONARI HABITATGE";"0,00";"4.919,20";"4.919,20";"4.919,20"
"144";"15210";"12009";"ALTRES RETR.BASE.P.FUNCIONARI HABITATGE";"2.377,22";"7.546,86";"9.924,08";"9.924,08"
"144";"15210";"12100";"COMPLEMENT DESTINACIÓ P.FUNCIONARI HABITATGE";"5.149,82";"18.711,14";"23.860,96";"23.860,96"
"144";"15210";"12101";"COMPLEMENT ESPECÍFIC P.FUNCIONARI HABITATGE";"9.113,48";"31.136,36";"40.249,84";"40.249,84"
"144";"15210";"13000";"RETR.BASE.P.LABORAL HABITATGE";"232.968,71";"-119.300,79";"113.667,92";"113.667,92"
"144";"15210";"13100";"RETR.BAS.P.LABORAL TEMPORAL HABITATGE";"0,00";"93.589,85";"93.589,85";"93.589,85"
"144";"15210";"14300";"ALTRE PERSONAL HABITATGE";"0,00";"112.270,76";"112.270,76";"82.041,22"
"144";"15210";"15100";"GRATIFICACIONS HABITATGE";"0,00";"6.282,72";"6.282,72";"6.282,72"
"144";"15210";"16000";"QUOTES SOCIALS HABITATGE";"66.575,95";"39.846,95";"106.422,90";"106.422,90"
"144";"15210";"20200";"LLOGUERS HABITATGE MESA D'EMERGÈNCIA";"0,00";"55.247,64";"55.247,64";"48.535,00"
"144";"15210";"21200";"MANTENIMENT IMMOBLES";"6.855,00";"56.903,31";"63.758,31";"43.301,30"
"144";"15210";"22100";"SUBM. ENERGIA ELÈCTRICA EDIFICI HABITATGE";"2.225,00";"0,00";"2.225,00";"1.758,98"
"144";"15210";"22102";"SUBM. GAS EDIFICI HABITATGE";"4.000,00";"0,00";"4.000,00";"2.242,29"
"144";"15210";"22610";"PROGRAMA ACCÉS HABITATGE";"237.785,00";"46.891,19";"284.676,19";"249.672,39"
"144";"15210";"22611";"OFICINA EFICIÈNCIA ENERGÈTICA";"54.000,00";"-49.960,00";"4.040,00";"4.040,00"
"144";"15210";"22699";"PROGRAMA MEDIACIÓ COMUNITATS";"40.000,00";"-30.945,04";"9.054,96";"0,00"
"144";"15210";"22700";"NETEJA EDIFICI HABITATGE";"16.092,95";"6.688,19";"22.781,14";"16.522,46"
"144";"15210";"48000";"SUBVENCIONS COMUNITATS";"0,00";"40.000,00";"40.000,00";"31.471,75"
"144";"15211";"22100";"SUBM. ENERGIA ELÈCTRICA BORSA D'HABITATGES";"17.000,00";"5.000,00";"22.000,00";"22.000,00"
"144";"15211";"22102";"SUBM. GAS BORSA D'HABITATGES";"11.000,00";"5.500,00";"16.500,00";"16.001,77"
"144";"23150";"22698";"PROGRAMA ASSISTÈNCIA HABITATGE";"150.000,00";"0,00";"150.000,00";"149.999,90"
"145";"23110";"12001";"SALARI BASE SUBGRUP A2 FUNCIONARIS COOPERACIÓ";"0,00";"7.940,82";"7.940,82";"7.940,82"
"145";"23110";"12003";"RETR.BAS.P.FUNCIONARI C1 COOPERACIÓ";"10.744,80";"79,10";"10.823,90";"10.823,90"
"145";"23110";"12006";"TRIENNIS P.FUNCIONARI COOPERACIÓ";"3.928,52";"427,70";"4.356,22";"4.356,22"
"145";"23110";"12009";"ALTRES RETRIBUCIONS BÀSIQUES P.FUNCIONARI COOPERACIÓ";"2.640,26";"1.568,34";"4.208,60";"4.208,60"
"145";"23110";"12100";"COMPLEMENT DESTINACIÓ P.FUNCIONARI COOPERACIÓ";"5.442,83";"3.409,24";"8.852,07";"8.852,07"
"145";"23110";"12101";"COMPLEMENT ESPECÍFIC RETR.BAS.P.FUNCIONARI COOPERACIÓ";"10.398,70";"8.325,89";"18.724,59";"18.724,59"
"145";"23110";"13000";"RETR.BAS.P.LABORAL.COOPERACIÓ";"34.567,53";"-34.393,87";"173,66";"173,66"
"145";"23110";"16000";"QUOTES SOCIALS COOPERACIÓ";"18.152,48";"-3.869,07";"14.283,41";"14.283,41"
"145";"23120";"14300";"ALTRE PERSONAL COOPERACIÓ";"0,00";"40.387,49";"40.387,49";"38.171,46"
"145";"23120";"22100";"SUBM. ENERGIA ELÈCTRICA COOPERACIÓ";"0,00";"4.000,00";"4.000,00";"2.102,73"
"145";"23120";"22613";"SOLIDARITAT I COOPERACIÓ";"118.337,00";"-41.542,72";"76.794,28";"31.232,17"
"145";"23120";"22700";"NETEJA LOCAL SOLIDARITAT I COOPERACIÓ";"7.646,76";"1.126,87";"8.773,63";"7.219,47"
"145";"23120";"48000";"SOLIDARITAT I COOPERACIÓ - SUBVENCIONS";"206.300,00";"43.278,00";"249.578,00";"228.578,00"
"145";"23120";"48001";"AGERMANAMENT BLUEFIELDS";"40.700,00";"8.140,00";"48.840,00";"40.700,00"
"145";"23120";"48002";"AGERMANAMENT FARSIA";"41.000,00";"6.502,46";"47.502,46";"39.302,46"
"150";"13200";"62500";"MOBILIARI POLICIA MUNICIPAL";"0,00";"30.250,00";"30.250,00";"1.139,82"
"150";"13200";"62901";"ALTRES INVERSIONS FUNCIONAMENT SERVEI POLICIA MUNICIPAL";"0,00";"75.189,21";"75.189,21";"23.910,98"
"150";"13200";"62400";"ELEMENTS TRANSPORT POLICIA";"0,00";"454.766,11";"454.766,11";"228.287,01"
"150";"13200";"62202";"VESTIDORS POLICIA MUNICIPAL";"0,00";"132.526,10";"132.526,10";"98.283,59"
"150";"13200";"60924";"PRESSUPOST PARTICIPAT 2014 - SEGURETAT CIUTADANA";"0,00";"54.849,75";"54.849,75";"0,00"
"150";"13200";"62600";"EQUIPAMENT PROCESSOS INFORMACIÓ POLICIA";"0,00";"1.991,46";"1.991,46";"1.015,54"
"150";"13200";"12000";"RETR.BAS.P.FUNCIONARI A1 SEGURETAT";"31.908,29";"-13.942,36";"17.965,93";"17.965,93"
"150";"13200";"12001";"RETR.BAS.P.FUNCIONARI A2 SEGURETAT";"28.058,23";"12.997,98";"41.056,21";"41.056,21"
"150";"13200";"12003";"RETR.BAS.P.FUNCIONARI C1 SEGURETAT";"128.937,61";"-25.076,92";"103.860,69";"103.860,69"
"150";"13200";"12004";"RETR.BAS.P.FUNCIONARI C2 SEGURETAT";"1.246.396,89";"-70.530,93";"1.175.865,96";"1.175.865,96"
"150";"13200";"12006";"TRIENNIS P FUNCIONARI SEGURETAT";"255.081,93";"-32.634,45";"222.447,48";"222.447,48"
"150";"13200";"12009";"ALTRES RETR.BASE.P FUNCIONARI SEGURETAT";"515.531,76";"-14.730,98";"500.800,78";"500.800,78"
"150";"13200";"12100";"COMP.DESTINACIÓ FUNCIONARIS SEGURETAT";"752.849,39";"-107.472,35";"645.377,04";"645.377,04"
"150";"13200";"12101";"COMP.ESPECÍFIC FUNCIONARIS SEGURETAT";"2.065.732,35";"542.378,12";"2.608.110,47";"2.608.110,47"
"150";"13200";"12404";"RETR. DE FUNCIONARIS C2 PRÀCTIQUES.";"232.318,26";"-58.124,06";"174.194,20";"174.194,20"
"150";"13200";"12406";"RETRIB. DE FUNCIONARIS EN PRÀCTIQUES.(triennis)";"0,00";"1.023,41";"1.023,41";"1.023,41"
"150";"13200";"12409";"ALTRES RETRIBUCIONS FUNCIONARIS PRÀCTIQUES SEGURETAT";"41.956,37";"12.782,58";"54.738,95";"54.738,95"
"150";"13200";"13000";"RETR.BAS.P.LABORAL SEGURETAT";"175.820,88";"-16.376,78";"159.444,10";"159.444,10"
"150";"13200";"14300";"ALTRE PERSONAL - PROGRAMES SEGURETAT";"0,00";"35.279,80";"35.279,80";"0,00"
"150";"13200";"15100";"GRATIFICACIONS SEGURETAT";"260.568,25";"107.792,18";"368.360,43";"368.360,43"
"150";"13200";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL SEGURETAT";"543.041,80";"-8.964,18";"534.077,62";"533.509,48"
"150";"13200";"16000";"QUOTES SOCIALS SEGURETAT";"2.182.956,03";"-164.393,61";"2.018.562,42";"2.016.177,29"
"150";"13200";"21200";"MANTENIMENT EDIFICI BACIÀ";"8.000,00";"6.056,29";"14.056,29";"11.251,28"
"150";"13200";"21300";"MANTENIMENT XARXA COMUNICACIONS";"25.390,00";"-19.822,64";"5.567,36";"3.144,40"
"150";"13200";"21301";"MANTENIMENT EQUIPAMENT POLICIA MUNICIPAL";"150.000,00";"-45.321,71";"104.678,29";"85.558,62"
"150";"13200";"21400";"MANTENIMENT VEHICLES POLICIA";"35.000,00";"13.392,96";"48.392,96";"32.410,37"
"150";"13200";"22009";"MATERIAL OFICINA POLICIA MUNICIPAL";"12.000,00";"-2.153,97";"9.846,03";"2.845,96"
"150";"13200";"22100";"SUBM. ENERGIA ELÈCTRICA BACIÀ";"40.000,00";"0,00";"40.000,00";"21.917,49"
"150";"13200";"22102";"SUBM. GAS POLICIA";"0,00";"16.041,31";"16.041,31";"15.161,54"
"150";"13200";"22103";"COMBUSTIBLE I CARBURANT POLICIA";"55.000,00";"10.235,75";"65.235,75";"51.204,13"
"150";"13200";"22104";"VESTUARI POLICIA MUNICIPAL";"110.000,00";"111.062,60";"221.062,60";"220.636,17"
"150";"13200";"22610";"DESPESES POLICIA MUNICIPAL";"7.000,00";"4.311,05";"11.311,05";"4.903,95"
"150";"13200";"22611";"PLA D'EMERGÈNCIES";"238.000,00";"-534,40";"237.465,60";"237.465,60"
"150";"13200";"22612";"DESPESES UNITAT CANINA";"17.000,00";"11,85";"17.011,85";"17.011,84"
"150";"13200";"22700";"NETEJA EDIFICI BACIÀ";"72.991,80";"1.743,92";"74.735,72";"53.338,97"
"150";"13200";"22706";"PROVES PSICOTÈCNIQUES POLICIA MUNICIPAL";"6.000,00";"3.791,80";"9.791,80";"4.065,60"
"150";"13209";"62202";"IFS VESTIDORS POLICIA MUNICIPAL";"0,00";"28.539,87";"28.539,87";"28.539,87"
"150";"13500";"22620";"IMPLANTACIÓ RESCAT";"60.000,00";"-10.719,28";"49.280,72";"45.371,71"
"160";"31200";"14300";"PROGRAMES CONVENI - ALTRE PERSONAL SALUT";"0,00";"106.119,59";"106.119,59";"63.003,54"
"160";"31200";"62300";"MAQUINÀRIA, INSTAL·LACIONS TÈCNIQUES I UTILLATGE";"0,00";"3.047,39";"3.047,39";"3.047,39"
"160";"31200";"12000";"SBASE PFUNCIONARI A1 SALUT";"0,00";"11.989,84";"11.989,84";"11.989,84"
"160";"31200";"12004";"RETR.BAS.P.FUNCIONARI C2 SALUT";"9.104,35";"-745,08";"8.359,27";"8.359,27"
"160";"31200";"12006";"TRIENNIS P FUNCIONARI SALUT";"1.089,59";"2.025,40";"3.114,99";"3.114,99"
"160";"31200";"12009";"ALTRES RETR.BAS.P.FUNCIONARI SALUT";"1.732,54";"2.970,39";"4.702,93";"4.702,93"
"160";"31200";"12100";"COMPLEMENT DE DESTÍ P FUNCIONARI SALUT";"4.564,65";"4.658,80";"9.223,45";"9.223,45"
"160";"31200";"12101";"COMPLEMENT ESPECÍFIC P FUNCIONARI SALUT";"5.830,62";"26.816,72";"32.647,34";"32.647,34"
"160";"31200";"13000";"RETR.BAS.P.LABORAL SALUT";"138.457,58";"-1.759,45";"136.698,13";"136.698,13"
"160";"31200";"16000";"QUOTES SOCIALS SALUT";"49.275,99";"-4.832,19";"44.443,80";"44.443,80"
"160";"31200";"22100";"SUBM.ENERGIA ELÈCTRICA CONSULTORI I LABORATORI";"7.600,00";"1.200,00";"8.800,00";"8.800,00"
"160";"31200";"22199";"ALTRES SUBMINISTRAMENTS CONSULTORI";"743,00";"0,00";"743,00";"0,00"
"160";"31200";"22610";"PROMOCIÓ DE LA SALUT";"60.925,00";"832,84";"61.757,84";"43.114,85"
"160";"31200";"22700";"NETEJA EQUIPAMENT PROMOCIÓ DE LA SALUT";"15.458,69";"6.331,82";"21.790,51";"14.761,59"
"160";"31200";"48000";"AJUDES SALUT";"5.000,00";"0,00";"5.000,00";"0,00"
"160";"31210";"22700";"NETEJA CENTRE JOVE DE SALUT INTEGRAL";"9.278,86";"-1.047,99";"8.230,87";"5.958,32"
"300";"13200";"60900";"COMISSARIA SANTA EUGÈNIA";"0,00";"800.000,00";"800.000,00";"0,00"
"300";"13400";"60942";"CARRIL BICI TORROELLA NESTLÉ";"0,00";"149.072,04";"149.072,04";"0,00"
"300";"13400";"60902";"CARRIL BICI PONT MAJOR - POCTEFA";"0,00";"192.000,00";"192.000,00";"2.480,68"
"300";"13400";"60901";"CARRIL BICI PERICOT";"0,00";"0,00";"0,00";"0,00"
"300";"1340F";"60900";"PRTR CARRIL BICI GIRONA VILABLAREIX I APARCAMENT";"0,00";"346.323,13";"346.323,13";"0,00"
"300";"1340F";"60901";"PRTR APARCAMENT MAS GRI";"0,00";"171.178,93";"171.178,93";"0,00"
"300";"15000";"62200";"CENTRE PRODUCCIÓ ARTÍSTICA SANTA LLÚCIA";"0,00";"70.000,00";"70.000,00";"0,00"
"300";"15000";"62201";"EQUIPAMENT CAN BORRASSÓ";"0,00";"100.000,00";"100.000,00";"18.996,52"
"300";"15000";"22610";"DESPESES URBANISME";"34.890,00";"4.083,37";"38.973,37";"27.969,39"
"300";"15000";"12000";"RETR.BAS.P.FUNCIONARI A1 URBANISME";"75.782,18";"80.520,28";"156.302,46";"156.302,46"
"300";"15000";"12001";"RETR.BAS.P.FUNCIONARI A2 URBANISME";"72.274,26";"126.436,31";"198.710,57";"198.710,57"
"300";"15000";"12003";"RETR.BAS.P.FUNCIONARI C1 URBANISME";"42.979,20";"6.763,87";"49.743,07";"49.743,07"
"300";"15000";"12004";"RETR.BAS.P.FUNCIONARI C2 URBANISME";"54.645,10";"-3.484,99";"51.160,11";"51.160,11"
"300";"15000";"12006";"TRIENNIS P FUNCIONARI URBANISME";"28.213,61";"48.287,59";"76.501,20";"76.501,20"
"300";"15000";"12009";"ALTRES RETR.BAS.P.FUNCIONARI URBANISME";"53.091,63";"51.237,08";"104.328,71";"104.328,71"
"300";"15000";"12100";"COMP. DESTINACIÓ FUNCIONARIS URBANISME";"125.885,41";"105.692,64";"231.578,05";"231.578,05"
"300";"15000";"12101";"COMP. ESPECÍFIC FUNCIONARIS URBANISME";"201.228,82";"239.624,72";"440.853,54";"440.853,54"
"300";"15000";"13000";"RETR.BAS.P.LABORAL URBANISME I ACTIVITATS";"1.156.722,11";"-671.191,23";"485.530,88";"485.530,88"
"300";"15000";"15100";"GRATIFICACIONS PERSONAL URBANISME";"745,82";"1.918,65";"2.664,47";"2.664,47"
"300";"15000";"16000";"QUOTES SOCIALS URBANISME";"498.312,39";"-38.711,49";"459.600,90";"459.600,90"
"300";"15000";"21200";"OBRES DE REPARACIÓ I MANTENIMENT D'URBANISME";"0,00";"9.840,93";"9.840,93";"1.151,59"
"300";"15000";"22100";"SUBM. ENERGIA ELÈCTRICA URBANISME";"10.300,00";"0,00";"10.300,00";"3.698,87"
"300";"15000";"22699";"DESPESES CORRENTS URBANISME";"0,00";"1.854,81";"1.854,81";"1.854,81"
"300";"15000";"72300";"TRANSF CAPITAL ADIF";"0,00";"490.247,45";"490.247,45";"0,00"
"300";"15100";"62500";"MOBILIARI URBANISME";"0,00";"1.972,21";"1.972,21";"662,31"
"300";"15100";"60100";"PROJECTES URBANISME";"0,00";"800.605,50";"800.605,50";"103.863,43"
"300";"15100";"60111";"REMODELACIÓ PARC MAS MASÓ - SKATE";"0,00";"211.584,46";"211.584,46";"10.918,65"
"300";"15100";"60917";"ENDERROC PAU 88 - UNIVERSITAT CERVERA";"0,00";"101.269,28";"101.269,28";"0,00"
"300";"15100";"60920";"MILLORA PASSALLÍS ONYAR";"0,00";"85.000,00";"85.000,00";"0,00"
"300";"15100";"60921";"PROJECTES PONTS I REFORMA C.CARME";"0,00";"120.000,00";"120.000,00";"11.906,40"
"300";"15100";"60998";"ENDERROC NAU C.BARCELONA";"0,00";"203.652,37";"203.652,37";"10.776,34"
"300";"15100";"60912";"PAU 117- CARRER BARCELONA SECTOR NORD";"0,00";"178.000,00";"178.000,00";"0,00"
"300";"15100";"60913";"MUR CONTENCIÓ TORRE SANT JOAN MONTJUÏC";"0,00";"109.273,12";"109.273,12";"0,00"
"300";"15100";"22706";"ESTUDIS I TREBALLS TÈCNICS URBANISME";"0,00";"78.200,00";"78.200,00";"0,00"
"300";"15100";"60901";"ACTUACIONS VILARROJA";"0,00";"71.360,00";"71.360,00";"0,00"
"300";"15100";"60924";"MILLORES A BARRIS - PROCÉS PARTICIPATIU";"0,00";"2.170.825,90";"2.170.825,90";"211.703,31"
"300";"15100";"62900";"ALTRES INV NOVES-MILLORES A BARRIS-PROCÉS PARTICIPAT";"0,00";"548,00";"548,00";"548,00"
"300";"15100";"60102";"PLA INTEGRAL SECTOR EST URBANISME";"0,00";"19.941,48";"19.941,48";"0,00"
"300";"15100";"60900";"PROJECTE ACCÉS SUD PALAU / CRUÏLLA TENNIS";"0,00";"355.000,00";"355.000,00";"0,00"
"300";"15100";"60911";"MILLORA ENTORN ESCOLA PERICOT";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60103";"REDACCIÓ PLA ESPECIAL SANT NARCÍS";"0,00";"68.531,80";"68.531,80";"8.409,50"
"300";"15100";"60105";"PROJECTE PASSERA C.CARME";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60106";"PROJECTE PÀRKING POLITÈCNICA";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60107";"REDACCIÓ PROJECTE CC MONTJUÏC";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60109";"PROJECTE APARCAMENT MONTJUÏC";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60903";"PROJECTE PARC MASSÓ CAN GIBERT";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60905";"CARRER DEL CARME";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60906";"PLAÇA CATALUNYA";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60908";"PUNTA DEL PI (2a i 3a fase)";"0,00";"15.000,00";"15.000,00";"15.000,00"
"300";"15100";"60910";"RAMPA ACCÉS TORRE GIRONELLA";"0,00";"43.693,10";"43.693,10";"43.693,10"
"300";"15100";"60915";"PROJECTE ESTUDI PAS VIA SANT NARCÍS";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"62901";"PLA GIRONA 2030";"0,00";"20.000,00";"20.000,00";"0,00"
"300";"15100";"60935";"ASCENSORS VILARROJA";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"60904";"CONNEXIÓ FONT DEL BISBE I FONT DEL PERICOT";"0,00";"98.911,00";"98.911,00";"0,00"
"300";"15100";"60914";"ACTUACIONS PLA PEDRERES";"0,00";"16.219,90";"16.219,90";"16.219,90"
"300";"15100";"60919";"MUR DE PROTECCIÓ PONT BARCA - FRANÇA";"0,00";"349.147,59";"349.147,59";"11.071,50"
"300";"15100";"60918";"TALÚS MONTILIVI";"0,00";"211.569,37";"211.569,37";"0,00"
"300";"15100";"60945";"URBANITZACIÓ UA LA FERRADURA";"0,00";"659,06";"659,06";"0,00"
"300";"15100";"60968";"URBANITZACIÓ PLA DE BAIX DE DOMENY";"0,00";"495.990,62";"495.990,62";"0,00"
"300";"15100";"60981";"URBANITZACIO CARRER MONTBO";"0,00";"49.289,34";"49.289,34";"0,00"
"300";"15100";"60982";"REPARCEL.LACIÓ ACCÉS NORD";"0,00";"84.406,90";"84.406,90";"371,49"
"300";"15100";"60983";"URBANITZACIÓ UA-01 AGUSTÍ RIERA";"0,00";"23.876,89";"23.876,89";"0,00"
"300";"15100";"60985";"PMU CARRER BARCELONA";"0,00";"26.380,50";"26.380,50";"0,00"
"300";"15100";"60987";"REPARCEL.LACIÓ DEL PMU CARRER TOSSA D'ALP";"0,00";"23.400,67";"23.400,67";"0,00"
"300";"15100";"60989";"URBANITZACIÓ SECTOR GIRONA- VILABLAREIX";"0,00";"85.017,61";"85.017,61";"85.017,61"
"300";"15100";"60999";"URBANITZACIÓ DOMENY OEST";"0,00";"9.563,15";"9.563,15";"0,00"
"300";"15100";"62100";"REPARCEL.LACIÓ UA MAS GRI";"0,00";"184.577,91";"184.577,91";"0,00"
"300";"15100";"22009";"MATERIAL OFICINA PER A L'OFICINA TÈCNICA";"10.000,00";"746,79";"10.746,79";"3.940,71"
"300";"15100";"14300";"ALTRE PERSONAL PROGRAMA TCQI";"0,00";"43.779,88";"43.779,88";"13.675,28"
"300";"15100";"14303";"ALTRE PERSONAL PRESSUPOSTOS PARTICIPATS";"0,00";"53.021,06";"53.021,06";"49.172,95"
"300";"15100";"22799";"SUBSIDIÀRIES URBANISME";"0,00";"11.384,89";"11.384,89";"11.384,89"
"300";"15220";"61902";"OBRES ESPAI LGTBI";"0,00";"61.900,00";"61.900,00";"0,00"
"300";"15220";"61900";"LOCAL SANTA EUGÈNIA";"0,00";"40.000,00";"40.000,00";"0,00"
"300";"15220";"61901";"PLA MILLORES INSTAL·LACIONS SERVEIS MUNICIPALS";"0,00";"50.000,00";"50.000,00";"0,00"
"300";"15300";"62400";"ELEMENTS TRANSPORT URBANISME";"0,00";"13.000,00";"13.000,00";"0,00"
"300";"15300";"60904";"IFS 2019 - CARRIL BICI PONT MAJOR - CAMPDORÀ";"0,00";"234.312,67";"234.312,67";"212.756,70"
"300";"15300";"60905";"IFS 2019 - CARRIL BICI CAMÍ ESCOLAR C.CREU";"0,00";"130.439,02";"130.439,02";"76.599,79"
"300";"15300";"60900";"URBANITZACIÓ PLAÇA PALLACH 1a. FASE";"0,00";"67.203,59";"67.203,59";"19.063,88"
"300";"15300";"60902";"PLA MILLORA QUÍMICS";"0,00";"40.000,00";"40.000,00";"0,00"
"300";"15300";"61000";"RESTITUCIÓ ESCULTURA PLAÇA EUROPA";"0,00";"0,00";"0,00";"0,00"
"300";"15310";"61902";"VORERES AVELLANEDA";"0,00";"148.449,01";"148.449,01";"0,00"
"300";"15310";"60913";"2A FASE PLAÇA PALLACH";"0,00";"95.000,00";"95.000,00";"0,00"
"300";"15310";"60908";"CRUÍLLA CARDENER AMB REGGIO EMILIA";"0,00";"12.150,33";"12.150,33";"11.712,14"
"300";"15310";"60909";"CARRER CARDENAL MARGARIT";"0,00";"14.615,41";"14.615,41";"14.615,41"
"300";"15310";"60924";"PRESSUPOST PARTICIPAT 2013- VIA PÚBLICA";"0,00";"10.629,48";"10.629,48";"0,00"
"300";"15310";"60917";"PONT DE PEDRET";"0,00";"35.191,24";"35.191,24";"0,00"
"300";"15310";"60902";"PROJECTE PUJADA PUNTA DEL PI";"0,00";"25.532,35";"25.532,35";"8.489,18"
