"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits totals consignats";"Obligacions reconegudes"
"144";"15210";"22600";"TAULA COORDINACIÓ DRET HABITATGE";"3.000,00";"0,00";"3.000,00";"0,00"
"144";"15210";"22610";"PROGRAMA ACCÉS HABITATGE";"274.910,00";"-124.724,51";"150.185,49";"32.655,15"
"144";"15210";"22611";"OFICINA EFICIÈNCIA ENERGÈTICA";"30.000,00";"0,00";"30.000,00";"0,00"
"144";"23150";"22698";"PROGRAMA ASSISTÈNCIA HABITATGE";"150.000,00";"90.862,25";"240.862,25";"78.015,85"
"144";"15210";"22700";"NETEJA EDIFICI HABITATGE";"13.890,00";"2.413,32";"16.303,32";"3.477,84"
"144";"15210";"62200";"INVERSIÓ OFICINA HABITATGE";"0,00";"39.423,69";"39.423,69";"0,00"
"144";"15210";"62500";"INVERSIÓ MOBILIARI OMH";"0,00";"261,65";"261,65";"261,65"
"150";"92500";"12001";"RETR.BAS.P.FUNCIONARI A2 JOVENTUT";"13.045,22";"0,00";"13.045,22";"978,26"
"150";"92500";"12006";"TRIENNIS PERSONAL FUNCIONARI JOVENTUT";"0,00";"106,44";"106,44";"106,44"
"150";"92500";"12009";"ALTRES RET.BAS.P.FUNCIONARI JOVENTUT";"1.699,56";"0,00";"1.699,56";"0,00"
"150";"92500";"12100";"COMP.DESTINACIÓ FUNCIONARIS JOVENTUT";"5.741,39";"0,00";"5.741,39";"482,88"
"150";"92500";"12101";"COMP.ESPECÍFIC FUNCIONARIS JOVENTUT";"4.455,98";"0,00";"4.455,98";"374,77"
"150";"92500";"13000";"RETR.BAS.P.LABORAL JOVENTUT";"114.282,04";"-8.210,11";"106.071,93";"7.282,18"
"150";"92500";"143";"ALTRE PERSONAL JOVENTUT";"0,00";"72.180,42";"72.180,42";"5.557,16"
"150";"92500";"14300";"PERSONAL GIRONA TERRITORI INTEGRAL";"0,00";"18.226,78";"18.226,78";"2.481,58"
"150";"92500";"14303";"ALTRE PERSONAL - XARXA D'IMPULSORS";"0,00";"19.932,78";"19.932,78";"2.534,65"
"150";"92500";"15000";"PRODUCTIVITAT JOVENTUT";"4.297,30";"0,00";"4.297,30";"0,00"
"150";"92500";"15100";"GRATIFICACIONS EXTRAORDINÀRIES JOVENTUT";"419,76";"0,00";"419,76";"81,22"
"150";"92500";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL JOVENTUT";"0,00";"8.210,11";"8.210,11";"1.054,39"
"150";"92500";"16000";"QUOTES SOCIALS JOVENTUT";"41.037,98";"-106,44";"40.931,54";"3.648,63"
"150";"92500";"21200";"MANTENIMENT EQUIPAMENTS JOVENTUT";"4.635,00";"150,80";"4.785,80";"425,67"
"150";"92500";"22009";"MATERIAL OFICINA JOVENTUT";"1.600,00";"301,22";"1.901,22";"769,60"
"150";"92500";"22100";"SUB.ENERGIA ELÈCTRICA JOVENTUT";"8.680,00";"0,00";"8.680,00";"1.094,58"
"150";"92500";"22102";"SUBM.GAS JOVENTUT";"8.000,00";"0,00";"8.000,00";"965,19"
"150";"92500";"22610";"PROGRAMA DE VACANCES";"70.000,00";"-35.100,00";"34.900,00";"0,00"
"150";"92500";"22611";"ACTIVITATS JOVENTUT";"75.000,00";"-5.914,09";"69.085,91";"11.439,54"
"150";"92500";"22612";"GIRONA TERRITORI INTEGRAL";"0,00";"16.694,95";"16.694,95";"4.580,55"
"150";"92500";"22613";"INFORMACIÓ JUVENIL";"80.000,00";"5.666,93";"85.666,93";"11.333,64"
"150";"92500";"22618";"OFICINA EMANCIPACIÓ JUVENIL";"20.000,00";"0,00";"20.000,00";"0,00"
"150";"92500";"22698";"PROJECTE UNIVERSITATS";"20.000,00";"50.000,00";"70.000,00";"0,00"
"150";"92500";"22699";"TALLERS ÈXIT ESCOLAR";"12.000,00";"-775,83";"11.224,17";"1.811,79"
"150";"92500";"22700";"NETEJA EDIFICI JOVENTUT";"33.500,00";"15.469,38";"48.969,38";"7.420,87"
"150";"92500";"48000";"TRANSFERÈNCIES JOVENTUT I LLEURE";"20.000,00";"4.999,97";"24.999,97";"3.344,77"
"150";"92500";"48001";"TRANSFERÈNCIES PROGRAMA VACANCES";"193.000,00";"0,00";"193.000,00";"0,00"
"150";"92500";"48002";"INCENTIUS GIRONA TERRITORI INTEGRAL";"0,00";"5.900,00";"5.900,00";"1.240,00"
"150";"92500";"62200";"CENTRE JOVE ESQUERRA TER";"0,00";"20.000,00";"20.000,00";"0,00"
"150";"92500";"62900";"ALTRES INVERSIONS PEL FUNCIONAMENT SERVEI JOVENTUT";"0,00";"2.000,00";"2.000,00";"0,00"
"160";"24100";"12001";"RETR.BAS.P.FUNCIONARI A2 OCUPACIÓ";"26.090,44";"0,00";"26.090,44";"1.956,52"
"160";"24100";"12006";"TRIENNIS P FUNCIONARI OCUPACIÓ";"4.731,19";"0,00";"4.731,19";"310,69"
"160";"24100";"12009";"ALTRES RETR.BAS.P.FUNCIONARI OCUPACIÓ";"3.399,12";"0,00";"3.399,12";"0,00"
"160";"24100";"12100";"COMP.DESTINACIÓ FUNCIONARIS OCUPACIÓ";"11.482,79";"0,00";"11.482,79";"965,76"
"160";"24100";"12101";"COMP.ESPECÍFIC FUNCIONARIS OCUPACIÓ";"8.911,95";"0,00";"8.911,95";"749,54"
"160";"24100";"13000";"RETR.BAS.P.LABORAL OCUPACIÓ";"230.681,26";"-9.060,26";"221.621,00";"15.093,76"
"160";"24100";"14301";"FEM OCUPACIÓ PER A JOVES 2015-EXP FOJ-40-2015-ACT.PROSPECCIÓ";"0,00";"4.788,92";"4.788,92";"0,00"
"160";"24101";"14301";"PERSONAL FOAP 2017";"0,00";"80.660,51";"80.660,51";"7.899,50"
"160";"24108";"14302";"FCC-INFORM DOCÈNCIA";"0,00";"7.634,49";"7.634,49";"2.479,92"
"160";"24100";"14303";"PROJECTE SINGULARS- EXP 0132137- CASA OFICIS APP'S MÒDUL C";"0,00";"4.552,63";"4.552,63";"0,00"
"160";"24106";"14304";"PERSONAL PROGRAMA 30 PLUS";"0,00";"106.630,73";"106.630,73";"4.320,68"
"160";"24106";"14305";"PERSONAL PROGRAMA 30 PLUS ORIENTACIÓ I ACOMPANYAMENT";"0,00";"94.864,41";"94.864,41";"6.561,23"
"160";"24100";"14306";"PROJECTES INNOVADORS I EXPERIMENTALS EXP IE-15/16";"0,00";"1.018,82";"1.018,82";"0,00"
"160";"24100";"14307";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-CASA OFICIS MÒDUL C";"0,00";"10,45";"10,45";"0,00"
"160";"24100";"14308";"ALTRE PERSONAL GARANTIA JUVENIL";"0,00";"83.066,10";"83.066,10";"0,00"
"160";"24107";"14308";"PROGRAMA GARANTIA JUVENIL 2017";"0,00";"102.380,23";"102.380,23";"16.278,38"
"160";"24100";"14309";"TREBALL BARRIS 15-EXP GTB-068/15-MICROURB.SUPRESSIÓ BARRERES";"0,00";"86,44";"86,44";"0,00"
"160";"24100";"14310";"TREBALL BARRIS 15-EXP GTB-068/15-CONTROL CIVISME VIA PÚBLICA";"0,00";"18,18";"18,18";"0,00"
"160";"24100";"14311";"TREBALL BARRIS 15-EXP GTB-068/15-METODOLOGIES INTERV.1";"0,00";"103,72";"103,72";"0,00"
"160";"24100";"14312";"TREBALL BARRIS 2015-EXP GTB-068/15-METODOLOGIES INTERV.2";"0,00";"236,75";"236,75";"0,00"
"160";"24100";"14314";"TREBALL BARRIS 2015-EXP GTB-068/15-PLA OCUP MICROURBANISME";"0,00";"738,21";"738,21";"0,00"
"160";"24100";"14315";"ALTRE PERSONAL XARXA IMPULSORS";"0,00";"1.459,39";"1.459,39";"0,00"
"160";"24109";"14315";"UBICAT- ORIENTACIÓ SOCIOLABORAL I ENTORN PRODUCTIU";"0,00";"76.800,00";"76.800,00";"5.008,42"
"160";"24100";"14317";"TREBALL BARRIS 2015-EXP GTB-068/15-RESTAURACIÓ ZONES VERDES";"0,00";"3.395,28";"3.395,28";"0,00"
"160";"24100";"14318";"JOVES PER OCUPACIÓ 2015-EXP SOC001/15/0037-ACTUACIÓ FORMACIÓ";"0,00";"21,55";"21,55";"0,00"
"160";"24100";"14319";"JOVES PER OCUPACIÓ 2015-EXP SOC001/15/0037-ACTUACIÓ TUTORIES";"0,00";"5.034,08";"5.034,08";"0,00"
"160";"24100";"14321";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-DISPOSITIU 1";"0,00";"13.213,25";"13.213,25";"0,00"
"160";"24100";"14322";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-DISPOSITIU 2";"0,00";"4.524,93";"4.524,93";"0,00"
"160";"24100";"14323";"ALTRE PERSONAL PLA OCUPACIO MILLORA ENTORNS URBANS";"0,00";"25,36";"25,36";"0,00"
"160";"24100";"14324";"CASA D'OFICIS, VIVERISME I MANT.HORTES STA. EUGÈNIA- GTB-080";"0,00";"1.624,93";"1.624,93";"0,00"
"160";"24100";"14325";"PROGRAMES INTEGRALS 2015-EXP 15/INTE15/270/0131088";"0,00";"61.301,82";"61.301,82";"0,00"
"160";"24100";"14326";"PROJECTE SINGULARS- EXP 0132137-TÈCNIC/A SEGUIMENT";"0,00";"4.701,91";"4.701,91";"0,00"
"160";"24100";"14327";"PROJ.SINGULARS- EXP 0132137-CASA OFICIS VIVERISME 1 MÒDUL A";"0,00";"6.480,43";"6.480,43";"0,00"
"160";"24100";"14328";"PROJ.SINGULARS- EXP 0132137-CASA OFICIS VIVERISME 1 MÒDUL C";"0,00";"331,83";"331,83";"0,00"
"160";"24100";"14329";"PROJ.SINGULARS- EXP 0132137-CASA OFICIS VIVERISME 2 MÒDUL A";"0,00";"3.119,42";"3.119,42";"0,00"
"160";"24100";"14330";"PROJ.SINGULARS- EXP 0132137-CASA OFICIS VIVERISME 2 MÒDUL C";"0,00";"3.025,63";"3.025,63";"0,00"
"160";"24100";"14331";"PROJ.SINGULARS- EXP 0132137-CASA OFICIS APP'S MÒDUL A";"0,00";"6.512,06";"6.512,06";"0,00"
"160";"24100";"14332";"ALUMNAT CASA D'OFICIS, VIVERISME I MANT.HORTES STA. EUGÈNIA-";"0,00";"7.448,65";"7.448,65";"0,00"
"160";"24100";"14333";"FOAP 2015-EXP 15/FOAP/269/0127331-COMV";"0,00";"768,48";"768,48";"0,00"
"160";"24100";"14334";"FOAP 2015-EXP 15/FOAP/269/0127331-AGAO";"0,00";"2.151,71";"2.151,71";"0,00"
"160";"24100";"14336";"FOAP 2015 -EXP 15/FOAP/269/0127331-ADGG";"0,00";"954,28";"954,28";"0,00"
"160";"24100";"14337";"FOAP 2015 -EXP 15/FOAP/269/0127331-INAI";"0,00";"1.574,49";"1.574,49";"0,00"
"160";"24100";"14338";"FOAP 2015 -EXP 15/FOAP/269/01273321-COMT";"0,00";"302,20";"302,20";"0,00"
"160";"24100";"14340";"FOAP 2015 -EXP 15/FOAP/269/0127331-IFCT";"0,00";"698,20";"698,20";"0,00"
"160";"24106";"14341";"ORIENTACIÓ I ACOMPANYAMENT EN EL PROCÉS DE CONTRACTACIÓ I FO";"0,00";"18.308,70";"18.308,70";"0,00"
"160";"24100";"14342";"DISL GTB-072/14";"0,00";"2.237,61";"2.237,61";"0,00"
"160";"24100";"14343";"FP APLICACIÓ DECORACIÓ GTB-072/14";"0,00";"2.526,72";"2.526,72";"0,00"
"160";"24100";"14344";"FP PATRONATGE I CONFECCIÓ GTB-072/14";"0,00";"2.526,72";"2.526,72";"0,00"
"160";"24100";"14345";"CO 1A i 2A FASE GTB-072/14";"0,00";"523,04";"523,04";"0,00"
"160";"24106";"14346";"PROSPECCIÓ I ASSESSORAMENT EMPRESES- 30P-38-2016";"0,00";"5.462,91";"5.462,91";"0,00"
"160";"24100";"14347";"PO BRIGADA MANTENIMENT EQUIP. GTB-072/14";"0,00";"2.763,58";"2.763,58";"0,00"
"160";"24100";"14348";"PO BRIGADA SUPRESSIÓ BARRERES GTB-072/14";"0,00";"1.353,62";"1.353,62";"0,00"
"160";"24100";"14349";"PO CONTROL CIVISME EN FIRES GTB-072/14";"0,00";"292,35";"292,35";"0,00"
"160";"24100";"14350";"PO CONTROL CIVISME VIA PÚBLICA GTB-072/14";"0,00";"1.936,31";"1.936,31";"0,00"
"160";"24100";"14351";"DESENVOLUPAMENT LOCAL 01 JUVENIL GTB 077/17";"0,00";"35.958,48";"35.958,48";"1.635,96"
"160";"24100";"14352";"DESENVOLUPAMENT LOCAL 02 ACTIVITAT GTB 077/17";"0,00";"29.538,43";"29.538,43";"2.535,98"
"160";"24100";"14353";"PROJECTE SINGULARS-EXP0132137-FOMENT EMPRENEDORIA";"0,00";"6.523,91";"6.523,91";"0,00"
"160";"24100";"14355";"PO DINAMITZACIÓ COMUNITÀRIA- GTB-080/16";"0,00";"85,40";"85,40";"0,00"
"160";"24100";"14357";"PO PATRONATGE I CONFECCIÓ- GTB 080/16";"0,00";"12.861,55";"12.861,55";"0,00"
"160";"24100";"14358";"PO RESTAURACIÓ I MANT.ZONES VERDES";"0,00";"14.698,58";"14.698,58";"0,00"
"160";"24100";"14359";"DISPOSITIU INSERCIÓ LABORAL ACCIÓ A1-01. GTB-080/16";"0,00";"37.503,14";"37.503,14";"0,00"
"160";"24100";"14360";"BLOC1- TREBALL I FORMACIÓ PANP EXP.2015/PANP/SPO/0073";"0,00";"9.725,10";"9.725,10";"0,00"
"160";"24100";"14361";"BLOC 3- TREBALL I FORMACIÓ PANP EXP.2015/PANP/SPO/0073";"0,00";"12,55";"12,55";"0,00"
"160";"24100";"14363";"DISPOSITIU JOVE, ACCIÓ A1-02- GTB-080/16";"0,00";"3.523,85";"3.523,85";"0,00"
"160";"24103";"14363";"PROSPECCIÓ I ASSESSORAMENT EMPRESES-FEM OCUPACIÓ PER A JOVES";"0,00";"28.000,00";"28.000,00";"0,00"
"160";"24103";"14364";"ALTRE PERSONAL ORIENTACIÓ I ACOMPANYAMENT-OCUPACIÓ PER JOVES";"0,00";"36.000,00";"36.000,00";"0,00"
"160";"24103";"14365";"ACTUACIONS DE PROSPECCIÓ- FOJ-11-2016";"0,00";"20.518,10";"20.518,10";"0,00"
"160";"24103";"14366";"ACTUACIONS D'ORIENTACIÓ- FOJ-11-2016";"0,00";"15.413,64";"15.413,64";"0,00"
"160";"24104";"14367";"TREBALL I FORMACIÓ NO PERC. 2017/PANP/SPO0/00125";"0,00";"203.252,28";"203.252,28";"2.198,53"
"160";"24104";"14368";"TREBALL I FORMACIÓ RMI 2017/RMI/SPO0/00125";"0,00";"290.360,40";"290.360,40";"2.519,20"
"160";"24104";"14369";"TREBALL I FORMACIÓ DONA 2017/DONA/SPO0/00125";"0,00";"77.429,44";"77.429,44";"2.840,54"
"160";"24100";"14370";"DISPOSITIU INSERCIÓ LABORAL ACCIÓ A1-01 GTB-077/17";"0,00";"226.209,29";"226.209,29";"15.043,02"
"160";"24104";"14370";"TREBALL I FORMACIÓ COORD.2017/COOR/SPO0/00125";"0,00";"56.000,00";"56.000,00";"2.507,21"
"160";"24100";"14371";"DISPOSITIU INSERCIÓ LABORAL JOVE. ACCIÓ A1-02.GTB-077/17";"0,00";"157.195,90";"157.195,90";"12.487,82"
"160";"24100";"14373";"CASA OFICIS, VIVERISME I MANT.HORTES STA. EUGÈNIA. ACCIÓ C1-";"0,00";"68.074,08";"68.074,08";"5.149,64"
"160";"24100";"14374";"ALUMNAT CASA D'OFICIS, VIVERISME I MANT.HORTES STA.EUGÈNIA";"0,00";"40.080,10";"40.080,10";"0,00"
"160";"24104";"14374";"TREBALL I FORMACIÓ NO PERC.(A)- 2016/PANP/SPO0/0020";"0,00";"50.484,69";"50.484,69";"3.408,96"
"160";"24100";"14375";"PO DINAMITZACIÓ COMUNITÀRIA ACCIÓ DX-01 GTB 077/17";"0,00";"75.877,43";"75.877,43";"0,00"
"160";"24104";"14375";"TREBALL I FORMACIÓ RMI (B)- 2016/PRMI/SPO0/0020";"0,00";"233,21";"233,21";"0,00"
"160";"24100";"14376";"PO BRIGADA MICROURBANISME ACCIÓ DX-02 GTB 077/17";"0,00";"40.025,59";"40.025,59";"0,00"
"160";"24104";"14376";"TREBALL I FORMACIÓ NO PERC. COOR. (C)- 2016/COOR/SPO0/0020";"0,00";"25.354,78";"25.354,78";"0,00"
"160";"24100";"14377";"PO SUPORT I DINAMITZACIÓ ACTUACIONS OCUPACIONALS. ACCIÓ DX03";"0,00";"26.293,45";"26.293,45";"0,00"
"160";"24102";"14377";"ALTRE PESONAL JPO DOCÈNCIA";"0,00";"57,02";"57,02";"0,00"
"160";"24100";"14378";"PO SUPORT LOGÍSTICA EQUIP.OCUPACIÓ I DESENV.LOCAL ACCIÓ DX04";"0,00";"26.293,45";"26.293,45";"0,00"
"160";"24100";"14379";"PO SUPORT JURÍDICS PROGRAMES DE FOMENT DESENV.LOCAL";"0,00";"17.763,91";"17.763,91";"0,00"
"160";"24100";"14380";"PO DINAMITZACIÓ XARXES SOCIALS MILLORA COMUNICACIÓ I IMATGE";"0,00";"17.763,91";"17.763,91";"0,00"
"160";"24101";"14380";"PERSONAL FOAP 2016";"0,00";"6.093,42";"6.093,42";"0,00"
"160";"24100";"14382";"DESENVOLUPAMENT LOCAL 03 COORDINACIÓ OCUP. GTB 077/17";"0,00";"33.166,07";"33.166,07";"2.509,30"
"160";"24100";"14388";"FORMACIÓ OCUPACIONAL COMV0108";"0,00";"1.531,89";"1.531,89";"0,00"
"160";"24105";"14389";"MESURA-ORIENTACIÓ, SUPORT A L'ACTIVACIÓ-SOC003/16/00105";"0,00";"1.830,71";"1.830,71";"0,00"
"160";"24100";"14390";"ALTRE PERSONAL POLÍTIQUES ACTIVES";"0,00";"290.987,10";"290.987,10";"18.367,64"
"160";"24100";"14391";"TREBALL I FORMACIÓ RMI EXP 2014/PRMI/SPO/0020";"0,00";"13.334,10";"13.334,10";"0,00"
"160";"24100";"14392";"EXPERIÈNCIA LABORAL EXP 2014/PANP/SPO/0073";"0,00";"6.947,81";"6.947,81";"0,00"
"160";"24100";"14393";"COORDINACIÓ I PROSPECCIÓ D'EMPRESES 2014/PANP/SPO/0073";"0,00";"31,32";"31,32";"0,00"
"160";"24100";"14397";"AODL PROMOCIÓ- SÍLVIA PRUNELLA";"0,00";"2.295,74";"2.295,74";"0,00"
"160";"24100";"14398";"CONTRACTACIÓ MARMI/66/2015";"0,00";"10,80";"10,80";"0,00"
"160";"24100";"14399";"CONTRACTACIÓ INTEGRANTS TREBALL I FORMACIÓ PRMI";"0,00";"11.193,05";"11.193,05";"0,00"
"160";"24100";"15000";"PRODUCTIVITAT OCUPACIÓ";"8.457,20";"0,00";"8.457,20";"0,00"
"160";"24100";"15100";"GRATIFICACIONS SERVEI MUNICIPAL OCUPACIÓ";"0,00";"298,00";"298,00";"298,00"
"160";"24100";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL OCUPACIÓ";"0,00";"9.060,26";"9.060,26";"1.904,54"
"160";"24100";"16000";"QUOTES SOCIALS OCUPACIÓ";"90.822,78";"-298,00";"90.524,78";"7.794,56"
"160";"24100";"22100";"SUBM. ENERGIA ELÈCTRICA SMO";"21.000,00";"0,00";"21.000,00";"1.477,93"
"160";"24101";"22601";"FOAP 2017-COMV0108";"0,00";"17.350,00";"17.350,00";"5.270,90"
"160";"24101";"22602";"FOAP 2017- AGAO028 INSTAL. I MANT.JARDINS";"0,00";"33.299,86";"33.299,86";"1.145,66"
"160";"24108";"22602";"FCC-INFORM DESPESA";"0,00";"7.728,67";"7.728,67";"1.704,20"
"160";"24100";"22603";"FEM OCUPACIÓ PER A JOVES 2015-EXP FOJ-40-2015-ACT.FORMACIÓ";"0,00";"17.180,20";"17.180,20";"0,00"
"160";"24101";"22603";"FOAP 2017-COML0110 ACTIVITATS AUX. MAGATZEM";"0,00";"11.500,00";"11.500,00";"0,00"
"160";"24101";"22604";"FOAP 2017- SSCM0108 NETEJA SUP. I LOCALS";"0,00";"12.950,00";"12.950,00";"0,00"
"160";"24106";"22604";"PROGRAMA 30 PLUS";"0,00";"10.000,00";"10.000,00";"0,00"
"160";"24100";"22605";"FORMACIÓ PROFESS. PATRONATGE- GTB-080/16";"0,00";"6.239,13";"6.239,13";"0,00"
"160";"24101";"22605";"FOAP 2017 SSCS0208";"0,00";"12.650,00";"12.650,00";"4.111,61"
"160";"24100";"22606";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-CASA OFICIS MÒDUL B";"0,00";"28,75";"28,75";"0,00"
"160";"24100";"22607";"FORMACIÓ PROFESS. JARDINERIA";"0,00";"4.647,14";"4.647,14";"0,00"
"160";"24100";"22608";"PROJECTES INNOVADORS";"0,00";"17.825,00";"17.825,00";"0,00"
"160";"24100";"22609";"FORMACIÓ PROFESS. DINAMITZACIÓ- GTB-080/16";"0,00";"8.655,09";"8.655,09";"0,00"
"160";"24100";"22610";"COFINANÇAMENT PROGRAMES OCUPACIONALS";"175.415,00";"64.276,78";"239.691,78";"6.878,17"
"160";"24100";"22612";"LIQUIDACIÓ PROGRAMES OCUPACIONALS";"0,00";"31.399,62";"31.399,62";"0,00"
"160";"24100";"22613";"ACTUACIONS CASES D'OFICIS";"35.000,00";"5.002,77";"40.002,77";"238,89"
"160";"24100";"22615";"FORMACIÓ-SERVEIS D'ORIENTACIÓ";"0,00";"9.000,00";"9.000,00";"0,00"
"160";"24109";"22616";"UBICAT- CAPACITACIÓ DEL PERSONAL TÈCNIC";"0,00";"3.000,00";"3.000,00";"0,00"
"160";"24100";"22617";"FORMACIÓ- ACCIONS FORMATIVES";"0,00";"50.402,86";"50.402,86";"0,00"
"160";"24100";"22618";"JOVES PER L'OCUPACIÓ 2015-EXP SOC001/15/0037-ACT.FORMACIÓ";"0,00";"9.760,85";"9.760,85";"0,00"
"160";"24100";"22619";"JOVES PER OCUPACIÓ 2015-EXP SOC001/15/0037-ACT.FORMACIÓ GES";"0,00";"5.021,93";"5.021,93";"0,00"
"160";"24100";"22621";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-DISPOSITIU 1";"0,00";"9.064,54";"9.064,54";"0,00"
"160";"24100";"22622";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-DISPOSITIU 2";"0,00";"3.486,32";"3.486,32";"0,00"
"160";"24100";"22624";"GARANTIA JUVENIL";"0,00";"40.660,47";"40.660,47";"0,00"
"160";"24100";"22625";"PROGRAMES INTEGRALS 2015-EXP 15/INTE15/270/0131088";"0,00";"1.593,00";"1.593,00";"0,00"
"160";"24100";"22626";"PROJECTE SINGULARS- EXP 0132137-TÈCNIC/A SEGUIMENT";"0,00";"2.015,13";"2.015,13";"0,00"
"160";"24100";"22627";"PROJ.SINGULARS- EXP 0132137-CASA OFICIS VIVERISME 1 MÒDUL B";"0,00";"13.034,00";"13.034,00";"0,00"
"160";"24100";"22629";"PROJ.SINGULARS- EXP 0132137-CASA OFICIS VIVERISME 2 MÒDUL B";"0,00";"11.922,60";"11.922,60";"0,00"
"160";"24100";"22630";"PROJECTE SINGULARS- EXP 0132137- CASA OFICIS APP'S MÒDUL B";"0,00";"17.561,76";"17.561,76";"0,00"
"160";"24100";"22632";"CASA D'OFICIS, VIVERISME I MANT.HORTES STA. EUGÈNIA-GTB-080/";"0,00";"5.321,56";"5.321,56";"822,57"
"160";"24100";"22633";"FOAP 2015 -EXP 15/FOAP/269/0127331-COMV";"0,00";"5.954,05";"5.954,05";"0,00"
"160";"24100";"22634";"FOAP 2015 -EXP 15/FOAP/269/0127331-AGAO";"0,00";"300,30";"300,30";"0,00"
"160";"24100";"22635";"FOAP 2015 -EXP 15/FOAP/269/0127331-COML";"0,00";"600,00";"600,00";"0,00"
"160";"24100";"22636";"FOAP 2015 -EXP 15/FOAP/269/0127331-ADGG";"0,00";"7.760,36";"7.760,36";"0,00"
"160";"24100";"22637";"FOAP 2015 -EXP 15/FOAP/269/0127331-INAI";"0,00";"1.508,48";"1.508,48";"0,00"
"160";"24100";"22638";"FOAP 2015 -EXP 15/FOAP/269/0127331-COMT";"0,00";"5.108,56";"5.108,56";"0,00"
"160";"24100";"22639";"FOAP 2015 -EXP 15/FOAP/269/0127331-SSCM";"0,00";"610,77";"610,77";"0,00"
"160";"24100";"22640";"FOAP 2015 -EXP 15/FOAP/269/0127331-IFCT";"0,00";"5.911,84";"5.911,84";"0,00"
"160";"24100";"22641";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-FORMACIÓ PATRONATGE";"0,00";"537,31";"537,31";"0,00"
"160";"24100";"22642";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-FORMACIÓ JARDINERIA";"0,00";"158,49";"158,49";"0,00"
"160";"24101";"22643";"MAGATZEM COML0110- 16/FOAP/315/014354";"0,00";"1.415,46";"1.415,46";"0,00"
"160";"24106";"22646";"FORMACIÓ VINCULADA AL CONTRACTE DE TREBALL- 30P-38-2016";"0,00";"49.966,24";"49.966,24";"1.044,00"
"160";"24100";"22649";"DISL GTB-072/14";"0,00";"293,53";"293,53";"0,00"
"160";"24100";"22651";"FP PATRONATGE I CONFECCIÓ GTB-072/14";"0,00";"347,66";"347,66";"0,00"
"160";"24100";"22659";"DISPOSITIU INSERCIÓ LABORAL, ACCIÓ A1-01- GTB-080/16";"0,00";"1.208,76";"1.208,76";"0,00"
"160";"24100";"22660";"BLOC 2- TREBALL I FORMACIÓ PANP EXP.2015/PANP/SPO/0073";"0,00";"12.665,35";"12.665,35";"0,00"
"160";"24100";"22661";"DESPESES MARMI/66/2015";"0,00";"730,57";"730,57";"0,00"
"160";"24103";"22661";"DESPESES FORMACIÓ PROGRAMA FEM OCUPACIÓ PER A JOVES";"0,00";"24.000,00";"24.000,00";"0,00"
"160";"24103";"22662";"ACTUACIONS DE FORMACIÓ- FOJ-11-2016";"0,00";"24.293,95";"24.293,95";"675,00"
"160";"24100";"22664";"FORMACIÓ EXP 2014/PANP/SPO/0073";"0,00";"10.001,12";"10.001,12";"0,00"
"160";"24104";"22667";"TREBALL I FORMACIÓ NO PERC.2017/PANP/SPO0/00125";"0,00";"1.900,12";"1.900,12";"0,00"
"160";"24104";"22668";"TREBAL I FORMACIÓ RMI 207/RMI/SPO0/00125";"0,00";"3.297,00";"3.297,00";"0,00"
"160";"24104";"22669";"TREBALL I FORMACIÓ DONA 2017/DONA/SPO0/00125";"0,00";"360,00";"360,00";"0,00"
"160";"24100";"22670";"DISPOSITIU INSERCIÓ LABORAL ACCIÓ A1-01 GTB 077/17";"0,00";"27.250,00";"27.250,00";"0,00"
"160";"24100";"22671";"JOVERS PER L'OCUPACIÓ - JPO-49-2012";"0,00";"61.486,80";"61.486,80";"0,00"
"160";"24100";"22672";"ATURATS DE LLARGA DURADA EXP JPO-049-2012";"0,00";"26.415,00";"26.415,00";"0,00"
"160";"24100";"22675";"DISPOSITIU INSERCIÓ LABORAL JOVES. ACCIÓ A1-02 GTB 077/17";"0,00";"32.050,00";"32.050,00";"0,00"
"160";"24104";"22675";"TREBALL I FORMACIÓ NO PERC.(A)- 2016/PANP/SPO0/0020";"0,00";"2.282,27";"2.282,27";"0,00"
"160";"24100";"22676";"TB 2017 FORMACIÓ PROFESSIONALITZADORA DINAMITZACIÓ";"0,00";"18.900,00";"18.900,00";"0,00"
"160";"24104";"22676";"TREBALL I FORMACIÓ RMI (B)- 2016/PRMI/SPO0/0020";"0,00";"45,00";"45,00";"0,00"
"160";"24100";"22677";"TB 2017 CASA D'OFICIS VIVERISME";"0,00";"26.460,00";"26.460,00";"2.062,22"
"160";"24102";"22677";"FORMACIÓ PROFESSIONALITZADORA- SOC004/16/0023";"0,00";"47.025,54";"47.025,54";"0,00"
"160";"24102";"22678";"FORMACIÓ PER GES- SOC004/16/0023";"0,00";"6.230,00";"6.230,00";"0,00"
