"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits totals consignats";"Obligacions reconegudes"
"143";"92400";"60907";"CAN PO VELL / HORTES SANTA EUGÈNIA";"0,00";"25.000,00";"25.000,00";"0,00"
"144";"15210";"12003";"RETR.P.FUNCIONARI HABITATGEÇ";"8.948,60";"0,00";"8.948,60";"0,00"
"144";"15210";"12009";"ALTRES RETR.BASE.P.FUNCIONARI HABITATGE";"1.488,82";"0,00";"1.488,82";"0,00"
"144";"15210";"12100";"COMPLEMENT DESTINACIÓ P.FUNCIONARI HABITATGE";"5.025,65";"0,00";"5.025,65";"0,00"
"144";"15210";"12101";"COMPLEMENT ESPECÍFIC P.FUNCIONARI HABITATGE";"3.907,30";"0,00";"3.907,30";"0,00"
"144";"15210";"13000";"RETR.BASE.P.LABORAL HABITATGE";"196.614,61";"0,00";"196.614,61";"0,00"
"144";"15210";"14300";"ALTRE PERSONAL HABITATGE";"0,00";"159.906,48";"159.906,48";"0,00"
"144";"15210";"15000";"PRODUCTIVITAT HABITATGE";"7.889,65";"0,00";"7.889,65";"0,00"
"144";"15210";"15100";"GRATIFICACIONS HABITATGE";"0,00";"2.380,90";"2.380,90";"0,00"
"144";"15210";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL HABITATGE";"12.183,95";"0,00";"12.183,95";"0,00"
"144";"15210";"16000";"QUOTES SOCIALS HABITATGE";"58.089,04";"0,00";"58.089,04";"0,00"
"144";"15210";"20200";"LLOGUERS HABITATGE MESA D'EMERGÈNCIA";"0,00";"1.100,00";"1.100,00";"1.100,00"
"144";"15210";"21200";"MANTENIMENT IMMOBLES";"6.855,00";"31.357,71";"38.212,71";"2.600,37"
"144";"15210";"22100";"SUBM.ENERGIA ELÈCTRICA EDIFICI HABITATGE";"2.225,00";"0,00";"2.225,00";"1.348,40"
"144";"15210";"22102";"SUBM. GAS EDIFICI HABITATGE";"4.000,00";"0,00";"4.000,00";"1.999,90"
"144";"15210";"22600";"TAULA COORDINACIÓ DRET HABITATGE";"3.000,00";"0,00";"3.000,00";"0,00"
"144";"15210";"22610";"PROGRAMA ACCÉS HABITATGE";"407.785,00";"-171.623,67";"236.161,33";"26.156,30"
"144";"15210";"22611";"OFICINA EFICIÈNCIA ENERGÈTICA";"54.000,00";"0,00";"54.000,00";"0,00"
"144";"23150";"22698";"PROGRAMA ASSISTÈNCIA HABITATGE";"150.000,00";"119.406,27";"269.406,27";"119.406,27"
"144";"15210";"22700";"NETEJA EDIFICI HABITATGE";"13.890,00";"2.175,35";"16.065,35";"3.193,56"
"144";"23150";"48000";"SUBVENCIONS IBI BORSA MEDIACIÓ";"0,00";"20.000,00";"20.000,00";"0,00"
"144";"15210";"62200";"INVERSIÓ OFICINA HABITATGE";"50.000,00";"239.423,69";"289.423,69";"86.494,85"
"144";"15210";"62500";"INVERSIÓ MOBILIARI OMH";"0,00";"2.113,57";"2.113,57";"0,00"
"150";"92500";"12001";"RETR.BAS.P.FUNCIONARI A2 JOVENTUT";"27.382,51";"0,00";"27.382,51";"0,00"
"150";"92500";"12004";"RETR.BAS.FUNCIONARIS C2 JOVENTUT";"17.776,19";"0,00";"17.776,19";"0,00"
"150";"92500";"12006";"TRIENNIS PERSONAL FUNCIONARI JOVENTUT";"3.847,00";"0,00";"3.847,00";"0,00"
"150";"92500";"12009";"ALTRES RET.BAS.P.FUNCIONARI JOVENTUT";"6.563,35";"0,00";"6.563,35";"0,00"
"150";"92500";"12100";"COMP.DESTINACIÓ FUNCIONARIS JOVENTUT";"20.960,81";"0,00";"20.960,81";"0,00"
"150";"92500";"12101";"COMP.ESPECÍFIC FUNCIONARIS JOVENTUT";"18.419,26";"0,00";"18.419,26";"0,00"
"150";"92500";"13000";"RETR.BAS.P.LABORAL JOVENTUT";"71.867,55";"0,00";"71.867,55";"0,00"
"150";"92500";"14300";"ALTRE PERSONAL JOVENTUT";"0,00";"168.038,60";"168.038,60";"0,00"
"150";"92500";"14301";"PROGRAMA SINGULARS - ANNA JIMÉNEZ";"0,00";"71.003,49";"71.003,49";"0,00"
"150";"92500";"14302";"PROGRAMA REFERENTS GEMMA NICOLAU";"0,00";"35.518,66";"35.518,66";"0,00"
"150";"92500";"15000";"PRODUCTIVITAT JOVENTUT";"4.931,03";"0,00";"4.931,03";"0,00"
"150";"92500";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL JOVENTUT";"8.117,56";"0,00";"8.117,56";"0,00"
"150";"92500";"16000";"QUOTES SOCIALS JOVENTUT";"52.459,25";"0,00";"52.459,25";"0,00"
"150";"92500";"20200";"LLOGUERS JOVENTUT - QUÍMICS";"15.000,00";"0,00";"15.000,00";"0,00"
"150";"92500";"21200";"MANTENIMENT EQUIPAMENTS JOVENTUT";"6.000,00";"181,50";"6.181,50";"749,07"
"150";"92500";"22009";"MATERIAL OFICINA JOVENTUT";"1.600,00";"587,54";"2.187,54";"625,03"
"150";"92500";"22100";"SUB.ENERGIA ELÈCTRICA JOVENTUT";"8.680,00";"0,00";"8.680,00";"1.192,02"
"150";"92500";"22102";"SUBM.GAS JOVENTUT";"8.000,00";"0,00";"8.000,00";"670,99"
"150";"92500";"22606";"FORMACIÓ PROFESSIONALITZADORA PROGRAMA SINGULARS";"0,00";"15.876,00";"15.876,00";"0,00"
"150";"92500";"22610";"PROGRAMA DE VACANCES";"70.000,00";"-37.006,05";"32.993,95";"0,00"
"150";"92500";"22611";"ACTIVITATS JOVENTUT";"26.750,00";"36.356,83";"63.106,83";"11.666,10"
"150";"92500";"22613";"INFORMACIÓ JUVENIL";"80.000,00";"5.666,93";"85.666,93";"17.000,46"
"150";"92500";"22615";"DESPESES PROGRAMES SINGULARS";"0,00";"12.516,11";"12.516,11";"791,61"
"150";"92500";"22617";"LIQUIDACIÓ PROGRAMA GIRONA TERRITORI INTEGRAL";"0,00";"12.050,48";"12.050,48";"0,00"
"150";"92500";"22618";"OFICINA EMANCIPACIÓ JUVENIL";"20.000,00";"-16.633,08";"3.366,92";"0,00"
"150";"92500";"22698";"PROJECTE UNIVERSITATS";"20.000,00";"9.261,79";"29.261,79";"4.879,25"
"150";"92500";"22699";"TALLERS ÈXIT ESCOLAR";"12.000,00";"0,00";"12.000,00";"0,00"
"150";"92500";"22700";"NETEJA EDIFICI JOVENTUT";"33.500,00";"2.661,59";"36.161,59";"3.907,41"
"150";"92500";"22706";"Estudis i treballs tècnics";"0,00";"16.372,82";"16.372,82";"16.372,82"
"150";"92500";"48000";"TRANSFERÈNCIES JOVENTUT I LLEURE";"20.000,00";"7.274,33";"27.274,33";"2.958,75"
"150";"92500";"48001";"TRANSFERÈNCIES PROGRAMA VACANCES";"233.000,00";"7.562,06";"240.562,06";"0,00"
"150";"92500";"62500";"INVERSIÓ MOBILIARI JOVENTUT";"0,00";"1.701,39";"1.701,39";"1.576,76"
"160";"24100";"12001";"RETR.BAS.P.FUNCIONARI A2 OCUPACIÓ";"41.073,76";"0,00";"41.073,76";"0,00"
"160";"24100";"12006";"TRIENNIS P FUNCIONARI OCUPACIÓ";"19.292,90";"0,00";"19.292,90";"0,00"
"160";"24100";"12009";"ALTRES RETR.BAS.P.FUNCIONARI OCUPACIÓ";"5.351,21";"0,00";"5.351,21";"0,00"
"160";"24100";"12100";"COMP.DESTINACIÓ FUNCIONARIS OCUPACIÓ";"18.077,31";"0,00";"18.077,31";"0,00"
"160";"24100";"12101";"COMP.ESPECÍFIC FUNCIONARIS OCUPACIÓ";"14.029,93";"0,00";"14.029,93";"0,00"
"160";"24100";"13000";"RETR.BAS.P.LABORAL OCUPACIÓ";"258.245,18";"0,00";"258.245,18";"0,00"
"160";"24101";"14301";"PERSONAL FOAP 2017";"0,00";"108,79";"108,79";"0,00"
"160";"24105";"14301";"ENFEINA'T 2018 ACOMPANYAMENT CONTRACTACIÓ I INSERCIÓ";"0,00";"10.537,52";"10.537,52";"0,00"
"160";"24105";"14302";"ENFEINA'T 2018 ACT.EXP.PROFESSIONAL TÈCNIC";"0,00";"132.678,00";"132.678,00";"0,00"
"160";"24105";"14303";"ENFEINA'T 2018 ACT.EXP.PROFESSIONAL ADM.-NO QUALIFICAT";"0,00";"79.417,83";"79.417,83";"0,00"
"160";"24106";"14304";"PERSONAL PROGRAMA 30 PLUS";"0,00";"9.087,08";"9.087,08";"0,00"
"160";"24106";"14305";"PERSONAL PROGRAMA 30 PLUS ORIENTACIÓ I ACOMPANYAMENT";"0,00";"2.157,89";"2.157,89";"0,00"
"160";"24106";"14306";"ALTRE PERSONAL PROSPECCIÓ I ASSESSORAMENT EMPRESES";"0,00";"82.752,39";"82.752,39";"0,00"
"160";"24106";"14307";"ALTRE PERSONAL PROCÉS CONTRACTACIÓ I FORMACIÓ";"0,00";"55.085,93";"55.085,93";"0,00"
"160";"24107";"14309";"PROGRAMA GARANTIA JUVENIL";"0,00";"52.468,29";"52.468,29";"0,00"
"160";"24101";"14313";"PERSONAL FOAP 2018";"0,00";"111.955,18";"111.955,18";"0,00"
"160";"24100";"14315";"ALTRE PERSONAL XARXA IMPULSORS";"0,00";"1.458,80";"1.458,80";"0,00"
"160";"24109";"14315";"UBICAT- ORIENTACIÓ SOCIOLABORAL I ENTORN PRODUCTIU";"0,00";"7.782,28";"7.782,28";"0,00"
"160";"24109";"14316";"UBICA'T ORIENTACIÓ SOCIOLABORAL I ENTORN PRODUCTIU";"0,00";"139.156,17";"139.156,17";"0,00"
"160";"24100";"14328";"PROJ.SINGULARS - EXP 0132137-CASA OFICIS VIVERISME 1 MÒDUL C";"0,00";"331,83";"331,83";"0,00"
"160";"24100";"14351";"DESENVOLUPAMENT LOCAL 01 JUVENIL GTB 065/18";"0,00";"42.433,70";"42.433,70";"0,00"
"160";"24100";"14352";"DESENVOLUPAMENT LOCAL 02 ACTIVITAT GTV065/18";"0,00";"28.790,99";"28.790,99";"0,00"
"160";"24100";"14354";"DESENVOLUPAMENT LOCAL 04 PLANIFICACIÓ ESTRATÈGICA  GTB-065";"0,00";"39.606,59";"39.606,59";"0,00"
"160";"24100";"14360";"BLOC 1 - TREBALL I FORMACIÓ PANP EXP 2015/PANP/SPO/0073";"0,00";"9.725,10";"9.725,10";"0,00"
"160";"24100";"14362";"CASA OFICIS VIVERISME MÒDUL A ACCIÓ C1-01. GTB-065/18";"0,00";"59.976,00";"59.976,00";"0,00"
"160";"24103";"14363";"PROSPECCIÓ I ASSESSORAMENT EMPRESES - FEM OCUPACIÓ PER JOVES";"0,00";"1.675,38";"1.675,38";"0,00"
"160";"24103";"14364";"ALTRE PERSONAL ORIENTACIÓ I ACOMPANYAMENT OCUPACIÓ PER JOVES";"0,00";"12.721,67";"12.721,67";"0,00"
"160";"24104";"14367";"TREBALL I FORMACIÓ NO PERC.2017/PANP/SPO0/00125";"0,00";"10.914,43";"10.914,43";"0,00"
"160";"24104";"14368";"TREBALL I FORMACIÓ RMI 2017/RMI/SPO0/00125";"0,00";"46.634,89";"46.634,89";"0,00"
"160";"24104";"14369";"TREBALL I FORMACIÓ DONA 2017/DIBA/SPO0/00125";"0,00";"12.067,91";"12.067,91";"0,00"
"160";"24100";"14370";"DISPOSITIU INSERCIÓ LABORAL ACCIÓ A1-01 GTB-077/17";"0,00";"54.981,92";"54.981,92";"0,00"
"160";"24104";"14370";"TREBALL I FORMACIÓ COORD.2017/COO/SPO0/00125";"0,00";"34.361,32";"34.361,32";"0,00"
"160";"24100";"14371";"DISPOSITIU INSERCIÓ LABORAL JOVE ACCIÓ A1-02 GTB-077/17";"0,00";"14.161,51";"14.161,51";"0,00"
"160";"24104";"14371";"EXPERIÈNCIA LABORAL TRFO PANP6";"0,00";"211.549,55";"211.549,55";"0,00"
"160";"24100";"14372";"ALUMNAT CASA OFICIS VIVERISME MÒDUL C ACCIÓ C1-01GTB-065/18";"0,00";"41.673,00";"41.673,00";"0,00"
"160";"24104";"14372";"EXPERIÈNCIA LABORAL TRFO PANP12";"0,00";"112.560,00";"112.560,00";"0,00"
"160";"24100";"14373";"CASA OFICIS, VIVERISME I MANT.HORTES STA.EUGÈNIA. ACCIÓ C1-";"0,00";"2.409,48";"2.409,48";"0,00"
"160";"24104";"14373";"EXPERIÈNCIA LABORAL TRFO PRGC6";"0,00";"178.886,90";"178.886,90";"0,00"
"160";"24100";"14374";"ALUMNAT CASA OFICIS, VIVERISME I MANT. HORES STA EUGÈNIA";"0,00";"12.187,81";"12.187,81";"0,00"
"160";"24100";"14375";"PO DINAMITZACIÓ COMUNITÀRIA ACCIÓ DX-01 GTB 077/17";"0,00";"2.632,45";"2.632,45";"0,00"
"160";"24100";"14376";"PO BRIGADA MICROURBANISME ACCIÓ DX-02 GTB 077/17";"0,00";"116,04";"116,04";"0,00"
"160";"24104";"14376";"TREBALL I FORMACIÓ NO PERC. COOR. C 2016/COOR/SPO0/0020";"0,00";"25.354,78";"25.354,78";"0,00"
"160";"24100";"14377";"PO SUPORT I DINAMITZACIÓ ACTUACIONS OCUPACIONALS. ACCIÓ DX03";"0,00";"509,89";"509,89";"0,00"
"160";"24104";"14377";"EXPERIÈNCIA LABORAL TRFO PRGC12";"0,00";"55.823,10";"55.823,10";"0,00"
"160";"24100";"14378";"PO SUPORT LOGÍSTICA EQUIP.OCUPACIÓ I DESENV.LOCAL ACCIÓ DX04";"0,00";"896,09";"896,09";"0,00"
"160";"24104";"14378";"EXPERIÈNCIA LABORAL TRFO DONA 12";"0,00";"96.843,20";"96.843,20";"0,00"
"160";"24100";"14379";"PO SUPORT JURÍDICS PROGRAMES DE FOMENT DESENV. LOCAL";"0,00";"432,23";"432,23";"0,00"
"160";"24104";"14379";"EXPERIÈNCIA LABORAL TRFO COOR";"0,00";"65.057,92";"65.057,92";"0,00"
"160";"24100";"14380";"PO DINAMITZACIÓ XARXES SOCIALS MILLORA COMUNICIACIÓ I IMATGE";"0,00";"3.933,56";"3.933,56";"0,00"
"160";"24100";"14381";"PO MEDIACIÓ I DINAMITZACIÓ COMUNITÀRIA DX-01. GTB-065/18";"0,00";"115.902,12";"115.902,12";"0,00"
"160";"24100";"14382";"DESENVOLUPAMENT LOCAL 03 COORDINACIÓ OCUP.GTB 085/18";"0,00";"55.324,16";"55.324,16";"0,00"
"160";"24100";"14383";"PO BRIGADA MICROURBANISME. ACCIÓ DX-02.GTB-065/18";"0,00";"60.682,28";"60.682,28";"0,00"
"160";"24100";"14384";"PO SUPORT I DINAMITZ ACTUACIONS OCUPACIONALSDX-03.GTB-065/18";"0,00";"60.682,28";"60.682,28";"0,00"
"160";"24100";"14385";"PO SUPORT LOGÍSTIC EQUIP OCUPACIÓ ACCIÓ DX-04 GTB-065/18";"0,00";"40.162,79";"40.162,79";"0,00"
"160";"24100";"14386";"PO SUPORT JURÍDIC FOMENT DESENV. LOCAL DX05 GTB-065/18";"0,00";"26.011,60";"26.011,60";"0,00"
"160";"24100";"14387";"PO SUPORT DESENVOLUPAMENT TURÍSTIC DX07 GTB-065/18";"0,00";"26.011,60";"26.011,60";"0,00"
"160";"24100";"14388";"FORMACIÓ OCUPACIONAL COMV0108";"0,00";"1.531,89";"1.531,89";"0,00"
"160";"24100";"14390";"ALTRE PERSONAL POLÍTIQUES ACTIVES";"0,00";"231.980,63";"231.980,63";"0,00"
"160";"24100";"14394";"DISPOSITIU INSERCIÓ SOCIOLABORAL A1-01 GTB-065/18";"0,00";"130.468,59";"130.468,59";"0,00"
"160";"24100";"14395";"DISPOSITIU INSERCIÓ SOCIOLABORAL JOVES A1-02 GTB-065/18";"0,00";"131.062,05";"131.062,05";"0,00"
"160";"24100";"15000";"PRODUCTIVITAT OCUPACIÓ";"8.875,85";"0,00";"8.875,85";"0,00"
"160";"24100";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL OCUPACIÓ";"8.117,56";"0,00";"8.117,56";"0,00"
"160";"24100";"16000";"QUOTES SOCIALS OCUPACIÓ";"96.352,50";"0,00";"96.352,50";"0,00"
"160";"24100";"22100";"SUBM. ENERGIA ELÈCTRICA SMO";"21.000,00";"0,00";"21.000,00";"1.300,22"
"160";"24101";"22601";"FOAP 2017-COMV0108";"0,00";"5.760,10";"5.760,10";"0,00"
"160";"24101";"22602";"FOAP 2017 - AGAO0285 INSTAL. I MANT. JARDINS";"0,00";"1.975,63";"1.975,63";"0,00"
"160";"24108";"22602";"FCC-INFORM DESPESA";"0,00";"3.787,40";"3.787,40";"0,00"
"160";"24101";"22603";"FOAP 2017-COML0110 ACTIVITATS AUX. MAGATZEM";"0,00";"2.273,40";"2.273,40";"0,00"
"160";"24101";"22604";"FOAP 2017 - SSCM0108 NETEJA SUP. I LOCALS";"0,00";"239,26";"239,26";"0,00"
"160";"24106";"22604";"PROGRAMA 30 PLUS";"0,00";"37.005,95";"37.005,95";"168,75"
"160";"24101";"22605";"FOAP 2017 SSCS0208";"0,00";"5.425,17";"5.425,17";"0,00"
"160";"24101";"22606";"FOAP 2018 - ADGG0408 SERVEIS ADMINISTRATIUS";"0,00";"6.560,19";"6.560,19";"3.009,94"
"160";"24106";"22606";"DESPESES DE FORAMCIÓ CONTRACTE DE TREBALL";"0,00";"32.000,00";"32.000,00";"160,00"
"160";"24101";"22607";"FOPA 2018 - COMV0108 ACTIVITATS DE VENDA";"0,00";"13.760,06";"13.760,06";"4.100,77"
"160";"24100";"22608";"PROJECTES INNOVADORS";"0,00";"17.825,00";"17.825,00";"0,00"
"160";"24101";"22608";"FOAP 2018-AGAO0208 INST I MANTENIMENT ZONES VERDES";"0,00";"37.411,23";"37.411,23";"0,00"
"160";"24101";"22609";"FOAP 2018 - COMT0211 ACT COMERÇ";"0,00";"7.122,58";"7.122,58";"0,00"
"160";"24100";"22610";"COFINANÇAMENT PROGRAMES OCUPACIONALS";"142.375,00";"97.479,94";"239.854,94";"12.749,15"
"160";"24101";"22610";"FOAP 2018-COML0110 ACTIVITATS AUX MAGATZEM";"0,00";"10.522,77";"10.522,77";"0,00"
"160";"24100";"22612";"LIQUIDACIÓ PROGRAMES OCUPACIONALS";"0,00";"805.899,94";"805.899,94";"0,00"
"160";"24100";"22613";"ACTUACIONS CASES D'OFICIS";"18.480,00";"0,00";"18.480,00";"0,00"
"160";"24100";"22615";"FORMACIÓ-SERVEIS D'ORIENTACIÓ";"0,00";"9.000,00";"9.000,00";"0,00"
"160";"24109";"22616";"UBICAT - CAPACITACIÓ DEL PERSONAL TÈCNIC";"0,00";"1.625,00";"1.625,00";"0,00"
"160";"24100";"22617";"FORMACIÓ- ACCIONS FORMATIVES";"0,00";"50.402,86";"50.402,86";"0,00"
"160";"24100";"22620";"FORMACIÓ PROF MEDIACIÓ I DINAMITZACIÓ COMUNITÀRIA";"0,00";"12.525,00";"12.525,00";"0,00"
"160";"24100";"22623";"CASA OFICIS, VIVERISME I MANT.HORTES STA. EUGÈNIA";"0,00";"5.000,00";"5.000,00";"0,00"
"160";"24100";"22624";"GARANTIA JUVENIL";"0,00";"40.660,47";"40.660,47";"0,00"
"160";"24100";"22660";"BLOC 2 - TREBALL I FORMACIÓ PANP EXP 2015/PANP/SPO/0073";"0,00";"12.665,35";"12.665,35";"0,00"
"160";"24103";"22661";"DESPESES FORMACIÓ PROGRAMA FEM OCUPACIÓ PER A JOVES";"0,00";"16.972,03";"16.972,03";"1.588,80"
"160";"24104";"22667";"TREBALL I FORMACIÓ NO PER. 2017/PANP/SPO0/00125";"0,00";"190,12";"190,12";"0,00"
"160";"24104";"22668";"TREBALL I FORMACIÓ RMI 207/RMI/SPO0/00125";"0,00";"1.797,00";"1.797,00";"0,00"
"160";"24100";"22670";"DISPOSITIU INSERCIÓ LABORAL ACCIÓ A1-01 GTB 065/18";"0,00";"19.753,81";"19.753,81";"0,00"
"160";"24104";"22670";"FORMACIÓ TRFO LÍNIA PANP";"0,00";"12.166,20";"12.166,20";"0,00"
"160";"24100";"22671";"JOVES PER L'OCUPACIÓ - JPO-49-2012";"0,00";"61.486,80";"61.486,80";"0,00"
"160";"24104";"22671";"FORMACIÓ TRFO LÍNIA PRGC";"0,00";"9.903,60";"9.903,60";"0,00"
"160";"24100";"22672";"ATURATS DE LLARGA DURADA EXP JPO-049-2012";"0,00";"26.415,00";"26.415,00";"0,00"
"160";"24100";"22675";"DISPOSITIU INSERCIÓ LABORAL JOVES ACCIÓ A1-02 GTB 077/17";"0,00";"30.566,98";"30.566,98";"0,00"
"160";"24100";"22676";"FP MEDIACIÓ I DINAMITZACIÓ COMUNITÀRIA ACICÓ B2-01GTB-065/18";"0,00";"1.122,76";"1.122,76";"0,00"
"160";"24100";"22677";"TB 2017 CASA OFICIS VIVERISME ACCIÓ C1-01 GTB-065/18";"0,00";"31.088,67";"31.088,67";"0,00"
"160";"24100";"22691";"FORMACIÓ GIRONA ACTUA";"0,00";"2.800,00";"2.800,00";"2.800,00"
"160";"24100";"22694";"DISPOSITIU INSERCIÓ LABORAL ACCIÓ A1-01 GB 065/18";"0,00";"9.900,00";"9.900,00";"0,00"
"160";"24100";"22700";"NETEJA EQUIPAMENTS SERVEI MUNICIPAL D'OCUPACIÓ I VIVERS";"43.400,00";"18.662,79";"62.062,79";"3.109,94"
"160";"24100";"48000";"CONVENIS OCUPACIÓ";"30.000,00";"7.171,34";"37.171,34";"0,00"
"160";"24100";"48001";"PLA ACTÚA - JOVES DESOCUPATS";"100.000,00";"101.451,92";"201.451,92";"8.094,90"
"160";"24100";"48002";"PLA ACTÚA - MAJORS I DESOCUPATS LLARGA DURADA";"275.000,00";"-199.032,05";"75.967,95";"0,00"
"160";"24100";"48005";"PLA ACTUA MAJORS DE 30";"75.000,00";"53.279,86";"128.279,86";"28.148,19"
"160";"24109";"48008";"UBICAT- AJUTS DE TRANSPORT I INCENTIUS";"0,00";"8.960,00";"8.960,00";"0,00"
"160";"24109";"48009";"UBICA'T AJUTS DE TRANSPORT I INCENTIUS";"0,00";"14.270,82";"14.270,82";"0,00"
"160";"24100";"62200";"INVERSIÓ SMO";"0,00";"26.035,75";"26.035,75";"0,00"
"160";"24100";"62400";"VEHICLES SERVEI MUNICIPAL OCUPACIÓ";"0,00";"27.817,90";"27.817,90";"0,00"
"160";"24100";"62900";"PROGRAMA SMO";"0,00";"11.662,36";"11.662,36";"2.537,37"
"170";"15100";"12003";"RETRIBUCIONS P.FUNCIONARI UMAT";"20.972,02";"0,00";"20.972,02";"0,00"
"170";"15100";"12004";"RETR.BAS.P.FUNCIONARI C2 UMAT";"8.888,10";"0,00";"8.888,10";"0,00"
"170";"15100";"12006";"TRIENNIS P.FUNCIONARI UMAT";"4.483,29";"0,00";"4.483,29";"0,00"
"170";"15100";"12009";"ALTRES RETR. BÀSIQUES P. FUNCIONARI UMAT";"7.506,25";"0,00";"7.506,25";"0,00"
"170";"15100";"12100";"COMPLEMENT DESTINACIÓ P. FUNCIONARI UMAT";"15.649,42";"0,00";"15.649,42";"0,00"
"170";"15100";"12101";"COMPLEMENT FUNCIONARI P.FUNCIONARI UMAT";"29.388,10";"0,00";"29.388,10";"0,00"
"170";"15100";"13000";"RETR.BAS.P.LABORAL UMAT";"223.942,51";"0,00";"223.942,51";"0,00"
"170";"15100";"15000";"PRODUCTIVITAT UMAT";"8.875,85";"0,00";"8.875,85";"0,00"
"170";"15100";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL UMAT";"8.117,55";"0,00";"8.117,55";"0,00"
"170";"15100";"16000";"QUOTES SOCIALS UMAT";"86.778,50";"0,00";"86.778,50";"0,00"
"170";"15100";"22100";"SUBM. ENERGIA ELÈCTRICA UMAT";"5.000,00";"2.900,00";"7.900,00";"183,39"
"170";"15100";"22610";"CARTOGRAFIA DIGITAL";"128.355,00";"64.092,19";"192.447,19";"18.184,64"
"170";"15100";"60924";"PRESSUPOSTOS PARTICIPATS";"0,00";"5.943,64";"5.943,64";"0,00"
"170";"15100";"61900";"RETOLACIÓ DE CARRERS";"0,00";"12.098,71";"12.098,71";"0,00"
"200";"32000";"12000";"RETR.BAS.P.FUNCIONARI A1 EDUCACIÓ";"31.139,73";"0,00";"31.139,73";"0,00"
"200";"32410";"12001";"RETR.BAS.P.FUNCIONARI A2 EEBB";"41.073,76";"0,00";"41.073,76";"0,00"
"200";"32000";"12003";"RETR.BAS.P.FUNCIONARI C1 EDUCACIÓ";"31.458,02";"0,00";"31.458,02";"0,00"
"200";"32410";"12003";"RETRIB. BÀSIQUES P.FUNCIONARI EEBB";"310.952,07";"27.415,79";"338.367,86";"0,00"
"200";"32000";"12004";"RETRIB. BÀSIQUES P.FUNCIONARI EDUCACIÓ";"62.216,67";"0,00";"62.216,67";"0,00"
"200";"32000";"12006";"TRIENNIS P FUNCIONARI EDUCACIÓ";"28.529,87";"0,00";"28.529,87";"0,00"
"200";"32410";"12006";"TRIENNIS P.FUNCIONARI EEBB";"53.133,94";"0,00";"53.133,94";"0,00"
"200";"32000";"12009";"ALTRES RETR.BAS.P.FUNCIONARI EDUCACIÓ";"30.511,65";"0,00";"30.511,65";"0,00"
"200";"32410";"12009";"ALTRES RETRIBUCIONS BÀSIQUES P.FUNCIONARI EDUCACIÓ EEBB";"75.779,48";"8.519,12";"84.298,60";"0,00"
"200";"32000";"12100";"COMPLEMENT DE DESTINACIÓ FUNCIONARIS EDUCACIÓ";"66.029,62";"0,00";"66.029,62";"0,00"
"200";"32410";"12100";"COMPL. DESTINACIÓ  P.FUNCIONARI EDUCACIÓ EEBB";"168.364,22";"15.032,33";"183.396,55";"0,00"
"200";"32000";"12101";"COMP.ESPECÍFIC FUNCIONARIS EDUCACIÓ";"97.177,43";"0,00";"97.177,43";"0,00"
"200";"32410";"12101";"COMPL. ESPECÍFICP.FUNCIONARI EDUCACIÓ EEBB";"254.985,72";"11.687,20";"266.672,92";"0,00"
"200";"32000";"13000";"RETR.BAS.P.LABORAL EDUCACIÓ";"703.094,17";"0,00";"703.094,17";"0,00"
"200";"32410";"13000";"RETR.BAS.P.LABORAL EDUCACIÓ EEBB";"931.648,28";"-62.654,44";"868.993,84";"0,00"
"200";"32000";"15000";"PRODUCTIVITAT EDUCACIÓ";"38.462,03";"0,00";"38.462,03";"0,00"
"200";"32410";"15000";"PRODUCTIVITAT EDUCACIÓ EEBB";"62.092,17";"0,00";"62.092,17";"0,00"
"200";"32000";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL EDUCACIÓ";"41.765,61";"0,00";"41.765,61";"0,00"
"200";"32410";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL EDUCACIÓ EEBB";"91.827,43";"0,00";"91.827,43";"0,00"
"200";"32000";"16000";"QUOTES SOCIALS EDUCACIÓ";"346.560,57";"0,00";"346.560,57";"0,00"
"200";"32410";"16000";"QUOTES SOCIALS EDUCACIÓ EEBB";"479.112,61";"0,00";"479.112,61";"0,00"
"200";"32100";"20200";"LLOGUERS EDUCACIÓ";"90.000,00";"7.419,72";"97.419,72";"10.323,72"
"200";"32300";"21200";"MANTENIMENT ESCOLES";"177.000,00";"98.323,79";"275.323,79";"47.606,00"
"200";"32300";"22100";"SUBM ELÈCTRIC ESCOLES";"333.900,00";"0,00";"333.900,00";"28.936,24"
"200";"32300";"22102";"SUBM GAS ESCOLES";"65.000,00";"0,00";"65.000,00";"9.331,58"
"200";"32300";"22103";"COMBUSTIBLES I CARBURANTS ESCOLES";"180.000,00";"42.529,64";"222.529,64";"74.733,18"
"200";"32300";"22199";"ALTRES SUBMINISTRAMENTS ESCOLES";"1.720,00";"0,00";"1.720,00";"0,00"
"200";"32000";"22610";"DESPESES GENERALS EDUCACIO";"7.300,00";"1.433,45";"8.733,45";"413,19"
"200";"32410";"22610";"DESPESES ESCOLES BRESSOL";"45.000,00";"6.179,09";"51.179,09";"10.136,87"
