"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits totals consignats";"Obligacions reconegudes"
"300";"15100";"12101";"COMP. ESPECÍFIC FUNCIONARIS UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"13000";"RETR.BAS.P.LABORAL UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"13100";"RETR.P.LABORAL TEMPORAL UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"15000";"PRODUCTIVITAT UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"15100";"GRATIFICACIONS URBANISME";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"16000";"QUOTES SOCIALS UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"22103";"COMBUSTIBLE UMAT - EDIFICI BEATES";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"22604";"RESTAURACIÓ FAÇANES CARRER NOU 6-8 I P JOSEP PLA";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"22611";"PROJECTE CLEAN - XARXA EUROPEA ERNEST";"0,00";"13.364,87";"13.364,87";"0,00"
"300";"15100";"22612";"PROJECTE ENTER HUB";"0,00";"10.837,67";"10.837,67";"0,00"
"300";"15100";"60102";"PLA INTEGRAL SECTOR EST - URBANISME";"0,00";"50.000,00";"50.000,00";"0,00"
"300";"15100";"60103";"REDACCIÓ PLA ESPECIAL SANT NARCÍS";"0,00";"30.136,64";"30.136,64";"422,75"
"300";"15100";"60900";"PROJECTE ACCÈS PALAU";"240.000,00";"110.000,00";"350.000,00";"0,00"
"300";"15100";"60902";"PREPARACIÓ TERRENY FIRES";"25.000,00";"0,00";"25.000,00";"0,00"
"300";"15100";"60904";"CONNEXIÓ FONT DEL BISBE I FONT DEL PERICOT";"100.000,00";"0,00";"100.000,00";"0,00"
"300";"15100";"60911";"MILLORA ENTORN ESCOLA PERICOT";"10.000,00";"0,00";"10.000,00";"0,00"
"300";"15100";"60913";"REMODELACIÓ FAÇANES RIU ONYAR TRAM BALLESTERIES";"0,00";"22.670,58";"22.670,58";"0,00"
"300";"15100";"60925";"URBANITZACIÓ CARRER PALOL D'ONYAR";"0,00";"420,57";"420,57";"0,00"
"300";"15100";"60935";"ASCENSORS VILARROJA";"0,00";"71.360,00";"71.360,00";"0,00"
"300";"15100";"60943";"OBRES VÀRIES 2009";"0,00";"9.355,24";"9.355,24";"0,00"
"300";"15100";"60945";"URBANITZACIÓ UA LA FERRADURA";"0,00";"659,06";"659,06";"0,00"
"300";"15100";"60954";"REPARCEL:LACIÓ MAS MARROC";"0,00";"225,46";"225,46";"0,00"
"300";"15100";"60957";"UA FONT DE L'ABELLA 1";"0,00";"8.543,77";"8.543,77";"0,00"
"300";"15100";"60968";"URBANITZACIÓ PLA DE BAIX DE DOMENY";"0,00";"495.990,62";"495.990,62";"0,00"
"300";"15100";"60981";"URBANITZACIO CARRER MONTBO";"0,00";"49.289,34";"49.289,34";"0,00"
"300";"15100";"60982";"REPARCEL·LACIÓ ACCES NORD";"0,00";"97.568,91";"97.568,91";"1.088,10"
"300";"15100";"60983";"URBANITZACIÓ UA 01 AGUSTÍ RIERA";"0,00";"23.876,89";"23.876,89";"0,00"
"300";"15100";"60985";"PMU CARRER BARCELONA";"0,00";"26.380,50";"26.380,50";"0,00"
"300";"15100";"60987";"REPARCEL·LACIÓ DEL PMU CARRER TOSSA D'ALP";"0,00";"23.400,67";"23.400,67";"0,00"
"300";"15100";"60989";"URBANITZACIÓ SECTOR GIRONA - VILABLAREIX";"0,00";"175.722,69";"175.722,69";"0,00"
"300";"15100";"60998";"ENDERROC NAUS CARRETERA BARCELONA";"0,00";"224.652,37";"224.652,37";"0,00"
"300";"15100";"60999";"URBANITZACIÓ DOMENY OEST";"0,00";"42.377,23";"42.377,23";"23.514,08"
"300";"15100";"62100";"REPARCEL·LACIÓ UA MAS GRI";"0,00";"184.577,91";"184.577,91";"0,00"
"300";"15100";"62201";"INVERSIÓ UMAT";"0,00";"666,39";"666,39";"666,39"
"300";"15100";"62500";"MOBILIARI D'URBANISME";"0,00";"411,34";"411,34";"411,34"
"300";"15100";"62600";"INVERSIONS URBANISME-EQUIPS PER PROCESSOS D'INFORMACIÓ";"0,00";"5.557,80";"5.557,80";"5.557,80"
"300";"15300";"60100";"PLAÇA BIBLIOTECA CARLES RAHOLA";"0,00";"0,00";"0,00";"0,00"
"300";"15300";"60900";"URBANITZACIÓ PLAÇA PALLACH 1A FASE";"0,00";"169.266,14";"169.266,14";"138.289,62"
"300";"15300";"60901";"HABILITACIÓ ESPAI SOLAR ACCESSOS PONT DEL TER";"0,00";"80.000,00";"80.000,00";"0,00"
"300";"15300";"60902";"PLA DE MILLORA QUÍMICS";"0,00";"40.000,00";"40.000,00";"0,00"
"300";"15300";"61000";"RESTITUCIÓ ESCULTURA PLAÇA EUROPA";"0,00";"241.179,10";"241.179,10";"0,00"
"300";"15310";"60904";"PUJADA MONTJUÏC - ALÇADA ESCOLA BRESSOL";"5.000,00";"0,00";"5.000,00";"0,00"
"300";"15310";"21000";"RETOLACIÓ DE CARRERS";"12.000,00";"0,00";"12.000,00";"0,00"
"300";"15310";"60924";"PRESSUPOST PARTICIPAT 2013 - VIA PÚBLICA";"0,00";"10.629,48";"10.629,48";"0,00"
"300";"15310";"60101";"RAMBLA XAVIER CUGAT";"0,00";"65.334,96";"65.334,96";"57.116,13"
"300";"15310";"60902";"PROJECTE PUJADA PUNTA DEL PI";"74.700,00";"234.917,00";"309.617,00";"0,00"
"300";"15310";"60903";"PLAÇA PALLOL";"0,00";"162.347,41";"162.347,41";"101.934,60"
"300";"15310";"60905";"PASSATGE FONT DEL REI";"0,00";"662,52";"662,52";"0,00"
"300";"15310";"60906";"MURALLA SANTA LLÚCIA";"0,00";"4.991,03";"4.991,03";"0,00"
"300";"15310";"60907";"PROJECTE PONT DEL DIMONI";"420.000,00";"92.400,00";"512.400,00";"0,00"
"300";"15310";"60910";"SANTA LLÚCIA";"0,00";"23.406,05";"23.406,05";"0,00"
"300";"15310";"60911";"REFORMA CRUÏLLA JAUME I";"0,00";"26.010,54";"26.010,54";"0,00"
"300";"15310";"60912";"MILLORA JARDINS DOCTOR FIGUERES";"3.000,00";"0,00";"3.000,00";"0,00"
"300";"15310";"60917";"PONT DE PEDRET";"0,00";"35.191,24";"35.191,24";"0,00"
"300";"15310";"60931";"PLAÇA DEL VI";"0,00";"9.550,91";"9.550,91";"0,00"
"300";"15310";"60962";"VIALS POLITÈCNICA";"0,00";"96.901,04";"96.901,04";"16.588,41"
"300";"15310";"60995";"CARRER BISBE SIVILLA";"0,00";"282.511,31";"282.511,31";"0,00"
"300";"15310";"60996";"PLAÇA MARE DE DÉU DE MONTSERRAT";"0,00";"54.783,60";"54.783,60";"0,00"
"300";"15310";"61900";"RETOLACIÓ DE CARRERS";"0,00";"3.401,19";"3.401,19";"3.098,57"
"300";"16000";"21000";"MANTENIMENT XARXA SANEJAMENT";"0,00";"2.453,22";"2.453,22";"0,00"
"300";"16500";"21001";"PLA ESTALVI I INSPECCIONS TÈCNIQUES";"41.962,20";"18.304,72";"60.266,92";"0,00"
"300";"16500";"21200";"MANTENIMENT ENLLUMENAT";"0,00";"20.697,60";"20.697,60";"0,00"
"300";"16500";"22100";"SUBM. ENERGIA ELÈCTRICA ENLLUMENAT PÚBLIC";"1.460.000,00";"153.730,95";"1.613.730,95";"700.786,16"
"300";"16500";"60908";"PLA ENLLUMENAT I INSPECCIÓ TÈCNICA";"270.000,00";"196.138,39";"466.138,39";"134.172,52"
"300";"16500";"62300";"REVISIÓ QUADRE ENLLUMENAT";"75.000,00";"0,00";"75.000,00";"0,00"
"300";"17100";"60901";"PLA DEVESA";"0,00";"78.250,69";"78.250,69";"0,00"
"300";"24100";"62201";"OBRES CENTRE FORMACIÓ LA ROSALEDA";"0,00";"96.719,10";"96.719,10";"0,00"
"300";"33342";"60900";"CASA PASTORS";"0,00";"53.809,64";"53.809,64";"0,00"
"300";"33390";"62500";"EQUIPAMENT LA MARFA";"0,00";"0,00";"0,00";"0,00"
"300";"33700";"60908";"LOCAL SOCIAL PALAU";"0,00";"50.000,00";"50.000,00";"0,00"
"300";"33700";"60911";"PROJECTE LUDOTECA";"0,00";"16.007,00";"16.007,00";"0,00"
"300";"34200";"60999";"COBRIMENT PISTES URBANISME";"620.400,00";"783.097,95";"1.403.497,95";"0,00"
"300";"92021";"21000";"MANTENIMENT TV BARRI VELL";"5.500,00";"0,00";"5.500,00";"4.636,96"
"300";"92200";"61900";"CASA DIRECTOR PALAU";"0,00";"161.447,67";"161.447,67";"19.965,00"
"300";"92400";"22699";"SUBSIDIÀRIES URBANISME";"0,00";"7.297,07";"7.297,07";"7.297,07"
"300";"93300";"60904";"CASA PASTORS";"0,00";"0,00";"0,00";"0,00"
"300";"93300";"62200";"MODERN";"0,00";"790.919,66";"790.919,66";"7.731,90"
"310";"13300";"22712";"SERVEI GRUA";"80.000,00";"7.252,51";"87.252,51";"25.175,98"
"310";"13300";"21000";"MANTENIMENT DE SEMÀFORS";"280.000,00";"28.119,74";"308.119,74";"76.289,58"
"310";"13300";"13000";"RETR.BAS.P.LABORAL APARCAMENTS";"318.070,40";"-6.271,20";"311.799,20";"148.000,87"
"310";"13300";"15000";"PRODUCTIVITAT PERSONAL APARCAMENTS";"15.024,00";"0,00";"15.024,00";"365,27"
"310";"13300";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL ZONA BLAVA";"0,00";"6.271,20";"6.271,20";"3.135,60"
"310";"13300";"16000";"QUOTES SOCIALS APARCAMENTS";"102.603,75";"0,00";"102.603,75";"29.080,24"
"310";"13300";"21001";"MANTENIMENT DE PILONES";"18.000,00";"1.555,20";"19.555,20";"8.897,47"
"310";"13300";"22009";"MATERIAL OFICINA MOBILITAT";"19.960,00";"-6.102,21";"13.857,79";"2.126,47"
"310";"13300";"22100";"SUBM. ENERGIA ELÈCTRICA SEMÀFORS";"127.310,00";"-25.500,00";"101.810,00";"36.068,98"
"310";"13300";"22713";"MANTENIMENT SISTEMES CTL ACCÉS I FOTOVERMELL";"14.000,00";"0,00";"14.000,00";"0,00"
"310";"13300";"22799";"SERVEI APARCAMENT HORARI LIMITAT";"130.000,00";"10.285,34";"140.285,34";"32.049,31"
"310";"13300";"60900";"APARCAMENTS DISSUASORIS";"0,00";"6.941,58";"6.941,58";"0,00"
"310";"13300";"60901";"PLA MOBILITAT I SEGURETAT VIÀRIA";"205.000,00";"246.132,56";"451.132,56";"7.051,47"
"310";"13300";"62400";"GRUA";"50.000,00";"0,00";"50.000,00";"0,00"
"310";"13300";"62500";"MOBILIARI  MOBILITAT";"0,00";"1.837,56";"1.837,56";"1.837,56"
"310";"13300";"62600";"CÀMERES DE VIDEOVIGILÀNCIA DIPÒSIT MUNICIPAL DE VEHICLES";"0,00";"3.596,82";"3.596,82";"3.596,82"
"310";"13400";"14300";"PROJECTE SCHOOL MOBILITY CHALLENGE IN REGIONAL POLICIES";"0,00";"62.980,02";"62.980,02";"14.454,58"
"310";"13400";"60942";"CARRIL BICI SOTA VIES";"0,00";"32.284,42";"32.284,42";"23.177,45"
"310";"13400";"12001";"RETR.BAS.P.FUNCIONARI A2 MOBILITAT I VIA PÚBLICA";"13.035,60";"0,00";"13.035,60";"6.517,80"
"310";"13400";"12003";"RETR.BAS.P.FUNCIONARI C1 MOBILITAT I VIA PÚBLICA";"9.983,82";"0,00";"9.983,82";"4.991,91"
"310";"13400";"12006";"TRIENNIS P FUNCIONARI MOBILITAT I VIA PÚBLICA";"6.320,08";"0,00";"6.320,08";"3.134,60"
"310";"13400";"12009";"ALTRES RETR.BAS.P.FUNCIONARI MOBILITAT I VIA PÚBLICA";"6.368,35";"0,00";"6.368,35";"3.184,18"
"310";"13400";"12100";"COMP.DESTINACIÓ FUNCIONARIS MOBILITAT I VIA PÚBLICA";"11.849,88";"0,00";"11.849,88";"5.924,94"
"310";"13400";"12101";"COMP.ESPECÍFIC FUNCIONARIS MOBILITAT I VIA PÚBLICA";"26.360,23";"-8.174,20";"18.186,03";"8.275,62"
"310";"13400";"13000";"RETR.BAS.P.LABORAL MOBILITAT I VIA PÚBLICA";"834.957,67";"-37.344,15";"797.613,52";"388.170,06"
"310";"13400";"13100";"RETR.P.LABORAL TEMPORAL MOBILITAT I VIA PÚBLICA";"17.275,93";"0,00";"17.275,93";"13.639,70"
"310";"13400";"14301";"ALTRE PERSONAL ESTACIÓ AUTOBUSOS";"0,00";"37.545,54";"37.545,54";"8.144,78"
"310";"13400";"15000";"PRODUCTIVITAT MOBILITAT I VIA PÚBLICA";"32.752,66";"0,00";"32.752,66";"1.908,90"
"310";"13400";"15100";"GRATIFICACIONS MOBILITAT";"0,00";"8.402,07";"8.402,07";"7.931,40"
"310";"13400";"15300";"COMPLEMENT DEDICACIÓ ESPECIAL MOBILITAT I VIA PÚBLICA";"5.286,00";"45.518,35";"50.804,35";"28.375,11"
"310";"13400";"16000";"QUOTES SOCIALS MOBILITAT I VIA PÚBLICA";"301.591,04";"-8.402,07";"293.188,97";"141.157,21"
"310";"13400";"21002";"SENYALITZACIÓ DE VIANANTS";"5.000,00";"100,00";"5.100,00";"0,00"
"310";"13400";"22103";"COMBUSTIBLE MOBILITAT";"8.000,00";"787,96";"8.787,96";"1.531,83"
"310";"13400";"22104";"VESTUARI MOBILITAT";"5.000,00";"4.931,73";"9.931,73";"5.147,88"
"310";"13400";"22699";"CONTRACTACIÓ DE SERVEIS PROJECTE SCHOOL CHANCE";"0,00";"6.666,07";"6.666,07";"3.689,67"
"310";"13400";"22711";"GESTIÓ BICICLETA PÚBLICA";"195.000,00";"0,00";"195.000,00";"194.295,18"
"310";"13400";"60102";"INVERSIONS SEMAFÒRIQUES";"0,00";"2.117,89";"2.117,89";"1.476,78"
"310";"13400";"60141";"CARRIL BICI DEVESA-FONTAJAU-TAIALA";"0,00";"7.496,47";"7.496,47";"0,00"
"310";"13400";"60943";"CARRIL BICI PLAÇA DE SALT I CONNEXIÓ VILABLAREIX";"192.505,00";"0,00";"192.505,00";"0,00"
"310";"13410";"13000";"RETR.BAS.P.LABORAL GRUES";"289.200,78";"-18.205,68";"270.995,10";"133.352,62"
"310";"13410";"15000";"PRODUCTIVITAT GRUES";"10.477,16";"0,00";"10.477,16";"0,00"
"310";"13410";"15100";"GRATIFICACIONS GRUES";"0,00";"1.574,70";"1.574,70";"1.275,82"
"310";"13410";"15300";"COMPLEMENT DEDICACIÓ ESPECIAL GRUES";"26.204,98";"18.098,68";"44.303,66";"22.078,31"
"310";"13410";"16000";"QUOTES SOCIALS GRUES";"121.335,46";"-1.467,70";"119.867,76";"55.993,20"
"310";"13410";"22100";"SUBMINISTRAMENT ENERGIA ELÈCTRICA DIPÒSIT DE VEHICLES";"0,00";"3.900,00";"3.900,00";"1.624,68"
"310";"13410";"22699";"ALTRES DESPESES DIVERSES - MOBILITAT";"0,00";"3.251,28";"3.251,28";"3.251,28"
"310";"15310";"60925";"PRESSUPOSTOS PARTICIPATS - VIA PÚBLICA";"0,00";"212.497,20";"212.497,20";"53.427,12"
"310";"15310";"12004";"RETR.BAS.P.FUNCIONARI C2 MOBILITAT BRIGADES";"33.849,84";"0,00";"33.849,84";"11.089,35"
"310";"15310";"12006";"TRIENNIS P FUNCIONARI MOBILITAT BRIGADES";"10.363,16";"0,00";"10.363,16";"3.836,65"
"310";"15310";"12009";"ALTRES RETR.BAS.P.FUNCIONARI MOBILITAT BRIGADES";"8.051,33";"0,00";"8.051,33";"1.976,20"
"310";"15310";"12100";"COMP.DESTINACIÓ FUNCIONARIS MOBILITAT BRIGADES";"17.507,76";"0,00";"17.507,76";"4.835,95"
"310";"15310";"12101";"COMP.ESPECÍFIC FUNCIONARIS MOBILITAT BRIGADES";"33.394,37";"0,00";"33.394,37";"18.732,29"
"310";"15310";"13000";"RETR.BAS.P.LABORAL MOBILITAT BRIGADES";"1.224.980,51";"0,00";"1.224.980,51";"604.089,15"
"310";"15310";"15000";"PRODUCTIVITAT MOBILITAT BRIGADES";"55.867,81";"0,00";"55.867,81";"2.347,51"
"310";"15310";"15100";"GRATIFICACIONS PERSONAL MOBILITAT BRIGADES";"41.143,40";"0,00";"41.143,40";"19.836,00"
"310";"15310";"16000";"QUOTES SOCIALS MOBILITAT BRIGADES";"505.083,28";"0,00";"505.083,28";"243.438,12"
"310";"15310";"21002";"MANTENIMENT VIES PÚBLIQUES";"145.000,00";"12.107,96";"157.107,96";"54.372,65"
"310";"15310";"21003";"MANTENIMENT D'ASFALTATS";"45.000,00";"23.798,20";"68.798,20";"40.973,29"
"310";"15310";"21004";"MANTENIMENT SENYALITZACIONS";"143.000,00";"-14.451,53";"128.548,47";"29.039,18"
"310";"15310";"21005";"MANTENIMENT VIES PÚBLIQUES SECTOR EST - MOBILITAT";"15.000,00";"12.722,32";"27.722,32";"0,00"
"310";"15310";"21201";"EL·LIMINACIÓ GRAFITIS BARRI VELL";"150.000,00";"10.694,51";"160.694,51";"69.631,53"
"310";"15310";"21202";"MANTENIMENT BRIGADA ASTRES";"258.000,00";"0,00";"258.000,00";"111.882,70"
"310";"15310";"21300";"MANTENIMENT EINES I UTILLATGE VIA PÚBLICA";"15.000,00";"1.252,94";"16.252,94";"631,03"
"310";"15310";"21900";"MANTENIMENT EQUIPAMENT MOBILITAT";"15.000,00";"9.869,66";"24.869,66";"4.423,46"
"310";"15310";"21901";"MANTENIMENT MOBILIARI URBÀ";"0,00";"25.000,00";"25.000,00";"16.881,77"
"310";"15310";"22611";"SUBMINISTRAMENTS I COL·LABORACIONS AMB AAVV";"2.910,00";"0,00";"2.910,00";"107,69"
"310";"15310";"60100";"MOBILIARI URBÀ";"50.000,00";"-4.633,59";"45.366,41";"27.703,63"
"310";"15310";"60101";"ACTUACIONS VIA PÚBLICA";"0,00";"28.982,33";"28.982,33";"0,00"
"310";"15310";"62400";"ELEMENTS DE TRANSPORT BRIGADES";"128.650,00";"0,00";"128.650,00";"0,00"
"310";"15320";"61000";"PLA D'ASFALTS I PLA DE VORERES";"255.000,00";"36.587,55";"291.587,55";"0,00"
"310";"15320";"61001";"PLA ACCESSIBILITAT";"75.000,00";"70.000,00";"145.000,00";"0,00"
"310";"16500";"21000";"MANTENIMENT ENLLUMENAT PÚBLIC";"95.000,00";"10.153,57";"105.153,57";"66.078,98"
"310";"23100";"22300";"T-12 TRANSPORT URBÀ";"40.000,00";"0,00";"40.000,00";"9.586,18"
"310";"23100";"44200";"TARIFACIÓ SOCIAL";"330.000,00";"0,00";"330.000,00";"0,00"
"310";"44110";"44200";"TRANSPORT PÚBLIC";"1.896.000,00";"0,00";"1.896.000,00";"950.000,00"
"310";"44200";"22100";"SUBM. ENERGIA ELÈCTRICA CENTRAL AUTOBUSOS";"12.390,00";"0,00";"12.390,00";"6.967,32"
"310";"44200";"22199";"ALTRES SUBMINISTRAMENTS CENTRAL AUTOBUSOS";"12.420,00";"1.852,51";"14.272,51";"5.044,39"
"310";"44200";"22700";"NETEJA CENTRAL AUTOBUSOS";"55.700,00";"667,62";"56.367,62";"5.456,38"
"310";"44200";"22706";"PLA AUTOPROTECCIÓ NOVA ESTACIÓ AUTOBUSOS";"0,00";"12.178,00";"12.178,00";"0,00"
"310";"92000";"21200";"MANTENIMENT EDIFICIS MUNICIPALS";"75.000,00";"5.772,14";"80.772,14";"23.330,53"
"310";"92000";"21201";"MANTENIMENT EDFICIS BRIGADES";"25.000,00";"4.950,98";"29.950,98";"14.019,37"
"310";"92000";"21400";"MANTENIMENT PARC MÒBIL";"53.350,00";"939,45";"54.289,45";"20.966,12"
"310";"92000";"21901";"MANTENIMENT EINES I UTILLATGE U.O.S.";"50.000,00";"-7.807,42";"42.192,58";"16.868,91"
"310";"92000";"22100";"SUBM. ENERGIA ELÈCTRICA EDIFICI BRIGADES";"36.750,00";"0,00";"36.750,00";"13.065,37"
"310";"92000";"22102";"SUBM. GAS EDIFICI BRIGADES";"14.000,00";"342,33";"14.342,33";"3.549,85"
"310";"92000";"22103";"COMBUSTIBLE BRIGADES";"57.000,00";"5.879,87";"62.879,87";"12.519,62"
"310";"92000";"22104";"VESTUARI BRIGADES";"34.200,00";"35.084,24";"69.284,24";"27.014,34"
"310";"92000";"22600";"PREVENCIÓ RISCOS LABORALS UOS";"4.500,00";"322,12";"4.822,12";"1.580,56"
"310";"92000";"22700";"NETEJA EDIFICI BRIGADES";"42.000,00";"1.075,23";"43.075,23";"3.783,77"
"310";"92000";"62300";"INVERSIÓ BRIGADES U.O.S.";"0,00";"7.807,42";"7.807,42";"4.864,70"
"310";"92500";"22100";"SUMB ELECTRIC PUNTS RECÀRREGA VEHICLES";"11.000,00";"0,00";"11.000,00";"5.000,25"
"400";"01100";"91300";"AMORTITZACIO PRESTECS LLARG TERMINI";"6.100.000,00";"0,00";"6.100.000,00";"2.632.632,35"
"400";"01100";"31900";"ALTRES DESPESES FINANCERES";"48.200,00";"-1.527,47";"46.672,53";"523,21"
"400";"01100";"35200";"INTERESSOS DE DEMORA";"0,00";"112.630,90";"112.630,90";"84.199,13"
"400";"01100";"31000";"INTERESSOS OPERACIONS LLARG TERMINI";"562.600,00";"-172.630,90";"389.969,10";"140.373,89"
"400";"01100";"31001";"INTERESSOS OPERACIONS CURT TERMINI";"30.000,00";"-7.500,00";"22.500,00";"0,00"
"400";"01100";"31100";"DESPESES DE FORM, MODIFI CANCEL DE DEUTE";"0,00";"0,00";"0,00";"0,00"
"400";"01100";"35900";"ALTRES DESPESES FINANCERES : INTERESSOS LEGALS";"0,00";"1.527,47";"1.527,47";"1.527,47"
"400";"93100";"22610";"DESPESES DE GESTIÓ ECONÒMICA";"68.500,00";"75.299,55";"143.799,55";"94.679,96"
"400";"93100";"62500";"INVERSIONS SERVEIS ECONÒMICS";"0,00";"0,00";"0,00";"0,00"
"400";"93100";"22009";"MATERIAL OFICINA SERVEIS ECONÒMICS";"8.690,04";"-3.513,01";"5.177,03";"2.456,17"
"400";"93100";"22611";"DESPESES DE GESTIÓ RECAPTACIÓ";"50.500,00";"-27.120,36";"23.379,64";"10.021,90"
"400";"93100";"12000";"RETR.BAS.P.FUNCIONARI A1 SERVEIS ECONÒMICS";"88.945,32";"0,00";"88.945,32";"44.472,66"
"400";"93100";"12001";"RETR.BAS.P.FUNCIONARI A2 SERVEIS ECONÒMICS";"52.142,40";"0,00";"52.142,40";"26.071,20"
"400";"93100";"12003";"RETR.BAS.P.FUNCIONARI C1 SERVEIS ECONÒMICS";"29.951,46";"0,00";"29.951,46";"9.983,82"
"400";"93100";"12004";"RETR.BAS. FUNCIONARIS C2 HISENDA";"25.387,38";"0,00";"25.387,38";"7.058,74"
"400";"93100";"12006";"TRIENNIS P FUNCIONARI SERVEIS ECONÒMICS";"55.733,08";"0,00";"55.733,08";"25.927,60"
"400";"93100";"12009";"ALTRES RETR.BAS.P.FUNCIONARI SERVEIS ECONÒMICS";"73.318,47";"0,00";"73.318,47";"33.948,76"
"400";"93100";"12100";"COMP. DESTINACIÓ FUNCIONARIS SERVEIS ECONÒMICS";"119.976,22";"0,00";"119.976,22";"54.637,37"
"400";"93100";"12101";"COMP.ESPECÍFIC FUNCIONARIS SERVEIS ECONÒMICS";"319.934,59";"-69.847,00";"250.087,59";"112.544,58"
"400";"93100";"13000";"RETR.BAS.P.LABORAL SERVEIS ECONÒMICS";"945.378,33";"-93.825,70";"851.552,63";"464.026,72"
"400";"93100";"13100";"RETR.COMPL.LABORAL TEMPORAL SERVEIS ECONÒMICS";"0,00";"0,00";"0,00";"0,00"
"400";"93100";"15000";"PRODUCTIVITAT SERVEIS ECONÒMICS";"118.337,44";"0,00";"118.337,44";"36.422,66"
"400";"93100";"15100";"GRATIFICACIONS SERVEIS ECONÒMICS";"4.454,15";"0,00";"4.454,15";"0,00"
"400";"93100";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL SERVEIS ECONÒMICS";"0,00";"163.672,70";"163.672,70";"96.828,35"
"400";"93100";"16000";"QUOTES SOCIALS SERVEIS ECONÒMICS";"459.635,01";"0,00";"459.635,01";"239.653,76"
"400";"93100";"22199";"SISTEMA INFORMATIU TRIBUTARI";"150.000,00";"120.435,00";"270.435,00";"0,00"
"400";"93100";"41000";"ALTRES SUBVENCIONS";"0,00";"65,68";"65,68";"65,68"
"400";"93400";"22708";"DESPESES GESTIÓ COBRAMENT";"50.000,00";"0,00";"50.000,00";"21.326,90"
"400";"93401";"22708";"SERVEI DE GESTIÓ COBRAMENT ESCOMBRARIES I CLAVEGUERAM";"195.000,00";"-3.482,00";"191.518,00";"191.518,00"
"410";"92000";"22612";"DESPESES ELECTORALS";"0,00";"9.504,71";"9.504,71";"0,00"
"410";"92000";"22610";"ANUNCIS I SUBSCRIPCIONS";"44.620,00";"-11.012,44";"33.607,56";"11.186,77"
"410";"92000";"22199";"ALTRES SUBMINISTRAMENTS EDIFICI CONSITORIAL";"84.400,00";"23.171,77";"107.571,77";"29.170,93"
"410";"92000";"22201";"CORREUS I NOTIFICACIONS";"405.000,00";"128.797,91";"533.797,91";"275.476,82"
"410";"92000";"21200";"MANTENIMENT EDIFICI CONSISTORIAL";"133.600,00";"31.842,29";"165.442,29";"78.216,50"
"410";"92000";"22604";"HONORARIS I LITIGIS";"31.040,00";"15.304,70";"46.344,70";"20.085,44"
"410";"92000";"22700";"NETEJA EDIFICI CONSITORIAL I BÉNS PATRIMONIALS";"188.210,00";"172.907,52";"361.117,52";"115.375,33"
"410";"92000";"22009";"MATERIAL OFICINA GOVERN LOCAL";"21.650,40";"-532,18";"21.118,22";"13.276,35"
"410";"92000";"21203";"GESTIÓ I MANTENIMENT PÀRQUING PALLOL";"10.000,00";"6.119,71";"16.119,71";"3.560,60"
"410";"92000";"22600";"SERVEIS ADMINISTRATIUS";"15.000,00";"191,24";"15.191,24";"9.720,19"
"410";"92000";"21900";"MANTENIMENT EQUIPAMENT SERVEIS GENERALS";"8.000,00";"-955,97";"7.044,03";"1.760,37"
"410";"92000";"12000";"RETR.BAS.P.FUNCIONARI A1 ADMINISTRACIÓ";"74.121,10";"0,00";"74.121,10";"43.410,19"
"410";"92000";"12003";"RETR.BAS.P.FUNCIONARI C1 ADMINISTRACIÓ";"0,00";"0,00";"0,00";"0,00"
"410";"92000";"12006";"TRIENNIS P FUNCIONARI ADMINISTRACIÓ";"11.402,00";"0,00";"11.402,00";"10.141,78"
"410";"92000";"12009";"ALTRES RETR.BAS.P.FUNCIONARI ADMINISTRACIÓ";"33.611,01";"0,00";"33.611,01";"18.051,03"
"410";"92000";"12100";"COMP. DESTINACIÓ FUNCIONARIS ADMINISTRACIÓ";"50.495,88";"0,00";"50.495,88";"27.392,99"
"410";"92000";"12101";"COMP. ESPECÍFIC FUNCIONARIS ADMINISTRACIÓ";"151.170,19";"-31.843,90";"119.326,29";"62.459,33"
"410";"92000";"13000";"RETR.BAS.P.LABORAL ADMINISTRACIÓ";"128.412,29";"-29.059,05";"99.353,24";"50.061,42"
"410";"92000";"13100";"RETR. P LABORAL ADM GRAL";"0,00";"0,00";"0,00";"0,00"
"410";"92000";"15000";"PRODUCTIVITAT ADMINISTRACIÓ";"9.390,00";"-939,00";"8.451,00";"473,35"
"410";"92000";"15100";"GRATIFICACIONS ADMINISTRACIÓ";"0,00";"0,00";"0,00";"0,00"
"410";"92000";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL ADMINISTRACIÓ";"0,00";"40.339,83";"40.339,83";"24.028,02"
