"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits totals consignats";"Obligacions reconegudes"
"125";"33352";"22611";"PROJECTE ETAC-ESPAI TRANSFRONTERER D'ART CONTEMPORANI";"0,00";"435,20";"435,20";"0,00"
"125";"33311";"22612";"EXPOSICIONS BÒLIT";"50.000,00";"-7.164,61";"42.835,39";"14.150,07"
"125";"33352";"22612";"ETAC 2015-2016 CONVOCATÒRIA EUROREGIÓ 2014";"0,00";"2.287,49";"2.287,49";"1.019,05"
"125";"33353";"22612";"PROJECTE BÒLIT EMPRÈN 2014";"0,00";"19,86";"19,86";"0,00"
"125";"33311";"22613";"PROJECTE LA VOLTA";"10.000,00";"43.057,16";"53.057,16";"5.377,44"
"125";"33352";"22613";"ETACEC 16-18 CONV.EUROREGIÓ-EUROPA CREATIVA 2015";"0,00";"82.697,30";"82.697,30";"507,28"
"125";"33311";"22614";"PROJECTE RESIDÈNCIES BÒLIT";"5.000,00";"3.607,47";"8.607,47";"4.058,46"
"125";"33322";"22614";"EMA EXPOSICIONS";"14.000,00";"7.917,71";"21.917,71";"1.971,81"
"125";"33311";"22620";"SERVEI EDUCATIU BÒLIT";"5.000,00";"-1.222,18";"3.777,82";"180,24"
"125";"33431";"45100";"BÒLITCOL.LABORACIONS- ENTITATS GENERALITAT";"0,00";"1.200,00";"1.200,00";"0,00"
"125";"33411";"48000";"CINEMA TRUFFAUT";"36.000,00";"-124,00";"35.876,00";"10.060,51"
"125";"33431";"48000";"BÒLIT COL.LABORACIONS";"0,00";"56.983,99";"56.983,99";"29.024,94"
"125";"33431";"48001";"COOPERACIÓ I DIFUSIÓ ARTS VISUALS I AUDIOVISUALS";"190.000,00";"7.847,41";"197.847,41";"3.750,00"
"125";"33350";"60900";"PROJECTE BÒLIT, CENTRE D'ART CONTEMPORANI";"0,00";"338,07";"338,07";"0,00"
"125";"33310";"61900";"EQUIPAMENT CINEMA TRUFFAUT";"36.000,00";"-9.084,09";"26.915,91";"17.932,20"
"125";"33342";"62900";"MUSEU D'ART MODERN I CONTEMPORANI";"0,00";"81.194,33";"81.194,33";"0,00"
"126";"33390";"13000";"RETR.BAS.P.LABORAL LA MARFÀ";"46.064,18";"0,00";"46.064,18";"3.253,31"
"126";"33390";"13100";"RETR.P.LABORAL TEMPORAL LA MARFA";"34.276,49";"0,00";"34.276,49";"2.370,65"
"126";"33390";"15000";"PRODUCTIVITAT LA MARFÀ";"1.877,99";"0,00";"1.877,99";"0,00"
"126";"33390";"15100";"GRATIFICACIONS LA MARFA";"0,00";"0,00";"0,00";"0,00"
"126";"33390";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL LA MARFÀ";"5.948,25";"0,00";"5.948,25";"490,78"
"126";"33390";"16000";"QUOTES SOCIALS LA MARFÀ";"27.497,61";"0,00";"27.497,61";"2.310,03"
"126";"33320";"22009";"MANTENIMENT ESPAI MARFÀ";"21.000,00";"8.220,08";"29.220,08";"6.368,31"
"126";"33320";"22100";"SUBM.ENERGIA ELÈCTRICA ESPAI MARFÀ";"45.150,00";"1.817,02";"46.967,02";"8.443,49"
"126";"33390";"22102";"SUBM. GAS ESPAI MARFÀ";"10.000,00";"724,37";"10.724,37";"2.774,86"
"126";"33320";"22199";"ALTRES SUBMINISTRAMENTS LA MARFÀ";"18.500,15";"2.712,18";"21.212,33";"2.992,22"
"126";"33461";"22610";"ESCOLA DE MÚSICA AVANÇADA I SO";"10.000,00";"10.121,00";"20.121,00";"0,00"
"126";"33321";"22611";"PROGRAMACIÓ ESTABLE ESPAI MARFÀ";"30.000,00";"10.041,37";"40.041,37";"5.633,56"
"126";"33321";"22612";"VIU 21 MUSICA";"20.000,00";"992,73";"20.992,73";"411,40"
"126";"33422";"22613";"CARRERS DE MÚSICA";"5.000,00";"759,17";"5.759,17";"0,00"
"126";"33321";"22614";"PROJECTE ACOMPANYAMENT ARTÍSTIC";"10.000,00";"0,00";"10.000,00";"0,00"
"126";"33461";"22620";"CENTRE DE LA CANÇÓ";"10.000,00";"0,00";"10.000,00";"0,00"
"126";"33320";"22700";"NETEJA ESPAI MARFÀ";"65.700,00";"18.916,45";"84.616,45";"15.615,09"
"126";"33310";"48001";"FUNDACIÓ AUDITORI - MÚSICA CLÀSSICA";"390.000,00";"-2.597,00";"387.403,00";"387.403,00"
"126";"33310";"48002";"FUNDACIÓ AUDITORI - MÚSICA MODERNA";"225.250,00";"4.840,00";"230.090,00";"225.250,00"
"126";"33310";"48003";"FESTIVAL NITS DE CLÀSSICA";"85.000,00";"0,00";"85.000,00";"45.597,00"
"126";"33310";"48004";"JOVE ORQUESTRA AUDITORI DE GIRONA";"30.000,00";"0,00";"30.000,00";"0,00"
"126";"33461";"48900";"COOPERACIÓ I DIFUSIÓ ARTS MUSICALS";"308.500,00";"6.000,00";"314.500,00";"6.000,00"
"126";"33390";"62500";"MOBILIARI ESPAI MARFÀ";"0,00";"4.952,69";"4.952,69";"4.952,69"
"130";"33220";"143";"ALTRE PERSONAL ARXIU";"0,00";"8.350,51";"8.350,51";"3.670,14"
"130";"33220";"12000";"RETR.BAS.P.FUNCIONARI A1 GESTIÓ DOC, ARXIUS I PUBL.";"14.824,09";"0,00";"14.824,09";"1.120,15"
"130";"33220";"12001";"RETR.BAS.P.FUNCIONARI A2 GESTIÓ DOC, ARXIU I PUBL.";"13.035,59";"0,00";"13.035,59";"968,57"
"130";"33220";"12006";"TRIENNIS P FUNCIONARI GESTIÓ DOC, ARXIU I PUBL";"8.911,53";"0,00";"8.911,53";"711,76"
"130";"33220";"12009";"ALTRES RETR.BAS.P.FUNCIONARI GESTIÓ DOC, ARXIU I PUBL.";"8.776,92";"0,00";"8.776,92";"0,00"
"130";"33220";"12100";"COMP. DESTINACIÓ FUNCIONARIS GESTIÓ DOC, ARXIU I PUBL.";"15.825,69";"0,00";"15.825,69";"1.318,82"
"130";"33220";"12101";"COMP. ESPECÍFIC FUNCIONARIS GESTIÓ DOC, ARXIU I PUBL.";"22.277,53";"0,00";"22.277,53";"1.838,08"
"130";"33220";"13000";"RETR.BAS.P.LABORAL GESTIÓ DOC, ARXIU I PUBL.";"362.097,69";"0,00";"362.097,69";"25.929,59"
"130";"33220";"15000";"PRODUCTIVITAT GESTIÓ DOC, ARXIU I PUBL.";"14.084,96";"0,00";"14.084,96";"0,00"
"130";"33220";"15100";"GRATIFICACIONS GESTIÓ DOC, ARXIU I PUBL.";"0,00";"0,00";"0,00";"0,00"
"130";"33220";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL GESTIÓ DOC,ARXIU I PUBL.";"55.729,09";"0,00";"55.729,09";"4.598,11"
"130";"33220";"16000";"QUOTES SOCIALS GESTIÓ DOC, ARXIU I PUBL.";"152.939,61";"0,00";"152.939,61";"12.160,20"
"130";"33220";"21200";"MANTENIMENT ARXIU";"6.790,00";"0,00";"6.790,00";"1.602,16"
"130";"33220";"22009";"MATERIAL OFICINA ARXIU";"1.715,00";"81,73";"1.796,73";"219,41"
"130";"33220";"22100";"SUBM. ENERGIA ELÈCTRICA ARXIU";"22.050,00";"6.583,36";"28.633,36";"2.478,16"
"130";"33220";"22199";"ALTRES SUBMINISTRAMENTS ARXIU";"1.066,05";"0,00";"1.066,05";"61,41"
"130";"33226";"22600";"CONFERÈNCIA MUNDIAL I 9A CONF EUROPEA ARXIU";"0,00";"40.461,27";"40.461,27";"2.204,66"
"130";"33227";"22600";"PROJECTE ATHENA";"0,00";"1.102,33";"1.102,33";"0,00"
"130";"33220";"22610";"DESPESES BIBLIOTECA ARXIU";"0,00";"1.573,60";"1.573,60";"0,00"
"130";"33220";"22611";"DESPESES ARXIU";"0,00";"696,00";"696,00";"0,00"
"130";"33222";"22611";"PROGRAMACIÓ ARXIU";"74.546,40";"32.852,71";"107.399,11";"1.814,49"
"130";"33223";"22612";"CENTRE DE RECERCA I DIFUSIÓ DE LA IMATGE";"54.280,00";"84.612,28";"138.892,28";"18.826,17"
"130";"33224";"22613";"SERVEI DE PUBLICACIONS";"82.000,00";"17.605,97";"99.605,97";"10.578,79"
"130";"33220";"22616";"MANTENIMENT INSTAL·LACIONS I EQUIPS";"0,00";"2.223,61";"2.223,61";"1.664,00"
"130";"33221";"22618";"SISTEMA GESTIÓ DOCUMENTS";"20.700,00";"14.691,55";"35.391,55";"3.194,40"
"130";"33220";"22700";"NETEJA ARXIU";"22.700,00";"7.008,14";"29.708,14";"7.186,20"
"130";"33220";"22706";"ADQUISICIÓ REPORTATGES FOTOGRÀFICS";"0,00";"319,05";"319,05";"0,00"
"130";"33224";"48000";"CONVENIS DE COL.LABORACIÓ SERVEI DE PUBLICACIONS";"0,00";"850,00";"850,00";"0,00"
"130";"33225";"48000";"CONVENIS  ARXIU";"42.000,00";"33.000,00";"75.000,00";"0,00"
"130";"33222";"62200";"INVERSIÓ SERVEI DE GESTIÓ DOCUMENTAL, ARXIUS I PUBLICACIONS";"0,00";"1.154,24";"1.154,24";"0,00"
"140";"43200";"13000";"RETR.BAS.P.LABORAL TURISME";"243.047,09";"0,00";"243.047,09";"19.798,23"
"140";"43200";"13100";"RETR.P.LABORAL TEMPORAL TURISME";"19.384,63";"0,00";"19.384,63";"0,00"
"140";"43200";"14300";"PROJECTE NATURACC EFA 286/13 -CLÀUDIA RIERA";"0,00";"9.877,13";"9.877,13";"2.504,50"
"140";"43200";"15000";"PRODUCTIVITAT TURISME";"8.450,97";"0,00";"8.450,97";"0,00"
"140";"43200";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL TURISME";"25.871,47";"0,00";"25.871,47";"2.061,92"
"140";"43200";"16000";"QUOTES SOCIALS TURISME";"86.839,32";"0,00";"86.839,32";"6.497,66"
"140";"43200";"22198";"EXPOSICIÓ DE FLORS - SUBMINISTRAMENTS";"36.225,00";"54.987,91";"91.212,91";"4.305,39"
"140";"43200";"22199";"ALTRES SUBMINISTRAMENTS OFICINA TURISME";"21.735,00";"6.947,46";"28.682,46";"1.428,57"
"140";"43210";"22611";"DIFUSIÓ TURÍSTICA";"29.100,00";"82,00";"29.182,00";"3.360,16"
"140";"43210";"22612";"MÀRQUETING TERRITORIAL";"23.730,00";"8.549,97";"32.279,97";"8.549,97"
"140";"43200";"22614";"PROMOCIÓ TURÍSTICA";"0,00";"43.172,12";"43.172,12";"22.261,89"
"140";"43210";"22614";"PROMOCIÓ TURÍSTICA";"285.100,00";"0,00";"285.100,00";"15.362,64"
"140";"43200";"22615";"PROJECTE COOPERACIÓ TRANSFRONTERERA NATURACC";"0,00";"939,43";"939,43";"290,40"
"140";"43200";"22700";"NETEJA OFICINES DE TURISME";"39.500,00";"7.669,86";"47.169,86";"5.208,07"
"140";"43210";"22711";"PUNT DE BENVINGUDA";"23.765,00";"265,73";"24.030,73";"7.667,44"
"140";"43200";"22712";"CONVENIS PRÀCTIQUES OFICINA TURISME";"2.000,00";"0,00";"2.000,00";"0,00"
"140";"43220";"48000";"TEMPS DE FLORS";"420.000,00";"-49.998,41";"370.001,59";"0,00"
"140";"43220";"48001";"CONVENIS DE TURISME";"70.000,00";"40.000,00";"110.000,00";"0,00"
"140";"43220";"48002";"FIRA DE GIRONA";"95.000,00";"0,00";"95.000,00";"0,00"
"140";"43200";"60100";"INVERSIONS TURISME";"0,00";"9.699,36";"9.699,36";"9.699,36"
"200";"32000";"12000";"RETR.BAS.P.FUNCIONARI A1 EDUCACIÓ";"14.824,09";"0,00";"14.824,09";"1.120,15"
"200";"32000";"12003";"RETR.BAS.P.FUNCIONARI C1 EDUCACIÓ";"29.951,07";"0,00";"29.951,07";"2.181,69"
"200";"32000";"12006";"TRIENNIS P FUNCIONARI EDUCACIÓ";"18.468,36";"0,00";"18.468,36";"1.387,68"
"200";"32000";"12009";"ALTRES RETR.BAS.P.FUNCIONARI EDUCACIÓ";"11.968,86";"0,00";"11.968,86";"0,00"
"200";"32000";"12100";"COMPLEMENT DE DESTINACIÓ FUNCIONARIS EDUCACIÓ";"25.259,78";"0,00";"25.259,78";"2.105,00"
"200";"32000";"12101";"COMP.ESPECÍFIC FUNCIONARIS EDUCACIÓ";"31.102,95";"0,00";"31.102,95";"2.566,25"
"200";"32000";"13000";"RETR.BAS.P.LABORAL EDUCACIÓ";"780.777,75";"0,00";"780.777,75";"55.381,82"
"200";"32410";"13000";"RETR.BAS.P.LABORAL EDUCACIÓ EEBB";"1.532.252,81";"0,00";"1.532.252,81";"107.842,94"
"200";"32000";"15000";"PRODUCTIVITAT EDUCACIÓ";"36.151,38";"0,00";"36.151,38";"0,00"
"200";"32410";"15000";"PRODUCTIVITAT EDUCACIÓ EEBB";"60.631,46";"0,00";"60.631,46";"0,00"
"200";"32000";"15100";"GRATIFICACIONS PERSONAL EDUCACIÓ";"6.581,45";"0,00";"6.581,45";"0,00"
"200";"32000";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL EDUCACIÓ";"118.421,79";"0,00";"118.421,79";"9.199,15"
"200";"32410";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL EDUCACIÓ EEBB";"280.781,62";"0,00";"280.781,62";"22.074,90"
"200";"32000";"16000";"QUOTES SOCIALS EDUCACIÓ";"337.198,23";"0,00";"337.198,23";"26.333,83"
"200";"32410";"16000";"QUOTES SOCIALS EDUCACIÓ EEBB";"545.021,69";"0,00";"545.021,69";"48.739,55"
"200";"32100";"20200";"LLOGUERS EDUCACIÓ";"60.985,00";"10.889,00";"71.874,00";"3.630,00"
"200";"32300";"21200";"MANTENIMENT ESCOLES";"204.050,00";"47.558,27";"251.608,27";"23.590,55"
"200";"32300";"22100";"SUBM ELÈCTRIC ESCOLES";"333.900,00";"33.565,01";"367.465,01";"57.441,95"
"200";"32300";"22102";"SUBM GAS ESCOLES";"65.000,00";"676,96";"65.676,96";"14.488,23"
"200";"32300";"22103";"COMBUSTIBLES I CARBURANTS ESCOLES";"180.000,00";"50.627,07";"230.627,07";"32.340,63"
"200";"32300";"22199";"ALTRES SUBMINISTRAMENTS ESCOLES";"10.350,00";"-1.464,19";"8.885,81";"278,21"
"200";"32000";"22610";"DESPESES GENERALS EDUCACIO";"7.300,00";"594,34";"7.894,34";"281,98"
"200";"32500";"22610";"CONSELL MUNICIPAL D'EDUCACIÓ";"3.000,00";"82,07";"3.082,07";"130,10"
"200";"32600";"22610";"RECURSOS EDUCATIUS";"60.000,00";"7.443,69";"67.443,69";"3.304,56"
"200";"32610";"22610";"DESPESES ESCOLES BRESSOL";"55.000,00";"6.171,63";"61.171,63";"8.934,92"
"200";"32500";"22611";"PROJECTES EDUCACIÓ";"52.000,00";"10.524,48";"62.524,48";"1.854,77"
"200";"32610";"22611";"DESPESES MENJADOR EEBB";"347.000,00";"53.862,21";"400.862,21";"21.857,77"
"200";"32500";"22612";"ESCOLARITZACIÓ";"6.550,00";"62,66";"6.612,66";"62,66"
"200";"32600";"22613";"ESCOLA D'ADULTS";"20.000,00";"1.834,37";"21.834,37";"1.101,19"
"200";"32300";"22700";"NETEJA ESCOLES";"1.815.000,00";"528.913,80";"2.343.913,80";"139.372,05"
"200";"32600";"41000";"ORG. AUTONOM D'EDUCACIÓ MUSICAL";"380.000,00";"49.609,00";"429.609,00";"40.000,00"
"200";"32600";"48000";"PREMIS I BEQUES";"6.000,00";"0,00";"6.000,00";"0,00"
"200";"32600";"48001";"AJUTS I TRANSFERÈNCIES EDUCACIÓ";"311.830,00";"246.460,00";"558.290,00";"46.973,50"
"200";"32600";"48002";"TRANSF ESCOLA MÚSICA - GESTIÓ REBUTS";"0,00";"525,00";"525,00";"0,00"
"200";"32600";"60903";"MILLORES ESCOLES";"100.000,00";"62.540,32";"162.540,32";"0,00"
"201";"34000";"13000";"RETR.BAS.P.LABORAL ESPORTS";"698.602,70";"0,00";"698.602,70";"49.791,88"
"201";"23100";"14301";"ALTRE PERSONAL SERVEIS SOCIALS";"0,00";"0,00";"0,00";"0,00"
"201";"34000";"15000";"PRODUCTIVITAT ESPORTS";"28.577,73";"0,00";"28.577,73";"280,39"
"201";"34000";"15100";"GRATIFICACIONS PERSONAL ESPORTS";"18.632,00";"824,95";"19.456,95";"0,00"
"201";"34000";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL ESPORTS";"119.483,20";"0,00";"119.483,20";"9.713,73"
"201";"34000";"16000";"QUOTES SOCIALS ESPORTS";"240.340,14";"0,00";"240.340,14";"22.184,94"
"201";"34200";"21200";"INSTAL·LACIONS ESPORTIVES";"300.000,00";"20.971,35";"320.971,35";"17.978,64"
"201";"34220";"21200";"ESTADI MONTILIVI - CONVENI";"120.000,00";"-25.225,20";"94.774,80";"1.920,82"
"201";"34200";"22100";"SUBM ENERGIA ELÈCTRICA ESPORTS";"393.750,00";"80.688,92";"474.438,92";"58.172,22"
"201";"34220";"22100";"SUBMINISTRAMENT ENERGIA ELÈCTRICA DE L'ESTADI MONTILIVI";"0,00";"88.307,50";"88.307,50";"9.386,41"
"201";"34200";"22102";"SUBM GAS EQUIPAMENTS ESPORTS";"250.000,00";"566,22";"250.566,22";"65.887,29"
"201";"34200";"22199";"ALTRES SUBMINISTRAMENTS ESPORTS";"686.000,00";"185.400,93";"871.400,93";"99.199,54"
"201";"34100";"22610";"DESPESES ESPORTS";"40.000,00";"12.794,78";"52.794,78";"482,58"
"201";"34100";"22611";"ACTIVITATS FISICO ESPORTIVES";"270.000,00";"44.797,80";"314.797,80";"50.670,64"
"201";"34100";"22612";"ACTIVITATS DE CIUTAT";"70.000,00";"43.107,41";"113.107,41";"37.602,03"
"201";"34100";"22614";"DESTINACIÓ TURISME ESPORTIU";"30.000,00";"0,00";"30.000,00";"0,00"
"201";"34100";"22615";"LLIGUES D'ESPORTS DE LLEURE INTERMUNICIPALS 2015/2016";"0,00";"8.537,22";"8.537,22";"855,00"
"201";"34200";"22700";"NETEJA EQUIPAMENTS ESPORTIUS";"471.500,00";"141.838,92";"613.338,92";"80.953,07"
"201";"34100";"48000";"TRANSFERÈNCIES ESPORTS";"330.000,00";"43.205,75";"373.205,75";"16.100,00"
"201";"34100";"48100";"GEIEG";"80.000,00";"0,00";"80.000,00";"0,00"
"201";"34100";"48505";"LLIGUES D'ESPORTS I LLEURE INTERMUNICIPALS 2015/2016";"0,00";"0,00";"0,00";"0,00"
"201";"34000";"60907";"VESTIDORS PISCINA DEVESA";"0,00";"1.282,69";"1.282,69";"0,00"
"201";"34200";"60908";"PLA MILLORA EQUIPAMENTS ESPORTIUS";"100.000,00";"136.824,08";"236.824,08";"4.337,85"
"201";"34000";"60910";"COBRIMENT PISTES";"0,00";"45.000,00";"45.000,00";"0,00"
"210";"92500";"143";"ALTRE PERSONAL JOVENTUT";"0,00";"35.900,00";"35.900,00";"5.251,33"
"210";"92500";"13000";"RETR.BAS.P.LABORAL JOVENTUT";"119.403,71";"0,00";"119.403,71";"8.043,27"
"210";"92500";"15000";"PRODUCTIVITAT JOVENTUT";"4.694,99";"0,00";"4.694,99";"0,00"
"210";"92500";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL JOVENTUT";"12.527,47";"0,00";"12.527,47";"1.033,62"
"210";"92500";"16000";"QUOTES SOCIALS JOVENTUT";"35.759,61";"0,00";"35.759,61";"3.207,72"
"210";"92500";"21200";"MANTENIMENT EQUIPAMENTS JOVENTUT";"5.700,00";"1.496,14";"7.196,14";"2.685,07"
"210";"92500";"22009";"MATERIAL OFICINA JOVENTUT";"1.600,00";"337,35";"1.937,35";"0,00"
"210";"92500";"22100";"SUBM.ENERGIA ELÈCTRICA JOVENTUT";"8.680,00";"2.170,94";"10.850,94";"2.730,69"
"210";"92500";"22102";"SUBM.GAS JOVENTUT";"8.000,00";"210,94";"8.210,94";"716,42"
"210";"92500";"22610";"PROGRAMA DE VACANCES";"220.000,00";"0,00";"220.000,00";"597,42"
"210";"92500";"22611";"ACTIVITATS JOVENTUT";"75.000,00";"18.114,37";"93.114,37";"8.194,04"
"210";"92500";"22613";"INFORMACIÓ JUVENIL";"80.000,00";"6.360,21";"86.360,21";"11.334,27"
"210";"92500";"22618";"OFICINA EMANCIPACIÓ JUVENIL";"20.000,00";"0,00";"20.000,00";"0,00"
"210";"92500";"22699";"TALLERS ÈXIT ESCOLAR";"10.000,00";"0,00";"10.000,00";"1.037,66"
"210";"92500";"22700";"NETEJA EDIFICI JOVENTUT";"26.300,00";"7.113,24";"33.413,24";"5.527,27"
"210";"92500";"48000";"TRANSFERÈNCIES JOVENTUT I LLEURE";"15.150,00";"4.550,00";"19.700,00";"3.700,00"
"211";"92400";"13000";"RETR.BAS.P.LABORAL PARTICIPACIÓ";"50.075,82";"0,00";"50.075,82";"1.574,62"
"211";"92400";"15000";"PRODUCTIVITAT PARTICIPACIÓ";"1.877,99";"0,00";"1.877,99";"0,00"
"211";"92400";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL PARTICIPACIÓ";"9.596,86";"0,00";"9.596,86";"395,91"
"211";"92400";"16000";"QUOTES SOCIALS PARTICIPACIÓ";"19.429,73";"0,00";"19.429,73";"741,19"
"211";"92400";"22614";"SERVEI DE PARTICIPACIÓ CIUTADANA";"34.834,44";"0,00";"34.834,44";"0,00"
"211";"92400";"22699";"PRESSUPOSTOS PARTICIPATIUS - CONSULTA";"118.450,00";"0,00";"118.450,00";"2.853,18"
"300";"15000";"12000";"RETR.BAS.P.FUNCIONARI A1 URBANISME";"29.648,19";"0,00";"29.648,19";"2.240,30"
"300";"15000";"12001";"RETR.BAS.P.FUNCIONARI A2 URBANISME";"13.035,59";"0,00";"13.035,59";"968,57"
"300";"15000";"12003";"RETR.BAS.P.FUNCIONARI C1 URBANISME";"49.918,44";"0,00";"49.918,44";"3.789,75"
"300";"15100";"12003";"RETR.BAS.P.FUNCIONARI C1 UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15000";"12004";"RETR.BAS.P.FUNCIONARI C2 URBANISME";"8.462,37";"0,00";"8.462,37";"605,25"
"300";"15000";"12006";"TRIENNIS P FUNCIONARI URBANISME";"40.100,35";"0,00";"40.100,35";"2.985,28"
"300";"15000";"12009";"ALTRES RETR.BAS.P.FUNCIONARI URBANISME";"28.305,13";"0,00";"28.305,13";"0,00"
"300";"15100";"12009";"ALTRES RETR.BAS.P.FUNCIONARI UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15000";"12100";"COMP. DESTINACIÓ FUNCIONARIS URBANISME";"54.896,33";"0,00";"54.896,33";"4.508,26"
"300";"15100";"12100";"COMP. DESTINACIÓ FUNCIONARIS UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15000";"12101";"COMP. ESPECÍFIC FUNCIONARIS URBANISME";"79.450,60";"0,00";"79.450,60";"6.506,72"
"300";"15100";"12101";"COMP. ESPECÍFIC FUNCIONARIS UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15000";"13000";"RETR.BAS.P.LABORAL URBANISME";"1.330.161,99";"0,00";"1.330.161,99";"91.118,35"
"300";"15100";"13000";"RETR.BAS.P.LABORAL UMAT";"245.398,46";"0,00";"245.398,46";"17.404,94"
"300";"15100";"13100";"RETR.P.LABORAL TEMPORAL UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15000";"15000";"PRODUCTIVITAT URBANISME";"48.380,90";"0,00";"48.380,90";"300,95"
"300";"15100";"15000";"PRODUCTIVITAT UMAT";"7.511,67";"0,00";"7.511,67";"0,00"
"300";"15000";"15100";"GRATIFICACIONS PERSONAL URBANISME";"5.333,26";"0,00";"5.333,26";"0,00"
"300";"15100";"15100";"GRATIFICACIONS URBANISME";"0,00";"0,00";"0,00";"0,00"
"300";"15000";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL URBANISME";"106.311,43";"0,00";"106.311,43";"7.893,35"
"300";"15100";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL UMAT";"33.933,82";"0,00";"33.933,82";"2.799,82"
"300";"15000";"16000";"QUOTES SOCIALS URBANISME";"486.419,99";"0,00";"486.419,99";"38.293,39"
"300";"15100";"16000";"QUOTES SOCIALS UMAT";"86.312,03";"0,00";"86.312,03";"7.073,73"
"300";"15310";"21000";"RETOLACIÓ DE CARRERS";"12.000,00";"-3.275,06";"8.724,94";"0,00"
"300";"16000";"21000";"MANTENIMENT XARXA SANEJAMENT";"600.000,00";"52.453,11";"652.453,11";"41.956,50"
"300";"16500";"21001";"PLA ESTALVI I INSPECCIONS TÈCNIQUES";"41.962,20";"15.289,42";"57.251,62";"0,00"
"300";"15100";"22009";"MATERIAL OFICINA PER A L'OFICINA TÈCNICA";"10.000,00";"-2.663,71";"7.336,29";"393,37"
"300";"15000";"22100";"SUBM. ENERGIA ELÈCTRICA URBANISME";"10.300,00";"3.312,69";"13.612,69";"1.891,66"
"300";"15100";"22100";"SUBM. ENERGIA ELÈCTRICA BEATES UMAT";"0,00";"683,36";"683,36";"371,24"
"300";"16500";"22100";"SUBM. ENERGIA ELÈCTRICA ENLLUMENAT PÚBLIC";"1.660.000,00";"325.446,62";"1.985.446,62";"284.389,57"
"300";"15000";"22103";"COMBUSTIBLE I CARBURANT URBANISME";"2.000,00";"0,00";"2.000,00";"0,00"
"300";"15100";"22103";"COMBUSTIBLE I CARBURANT BEATES UMAT";"0,00";"0,00";"0,00";"0,00"
"300";"15000";"22604";"LITIGI PROJECTE REPARCEL·LACIÓ SECTOR VILABLAREIX TRANSPORTS";"0,00";"0,00";"0,00";"0,00"
"300";"15100";"22604";"RESTAURACIÓ FAÇANES CARRER NOU 6-8 I P JOSEP PLA";"0,00";"0,00";"0,00";"0,00"
"300";"15000";"22610";"DESPESES URBANISME";"57.460,00";"73.384,09";"130.844,09";"20.981,79"
"300";"15100";"22610";"CARTOGRAFIA DIGITAL";"129.010,00";"79.494,76";"208.504,76";"16.533,02"
"300";"15100";"22611";"PROJECTE CLEAN - XARXA EUROPEA ERNEST";"0,00";"13.364,87";"13.364,87";"0,00"
"300";"15000";"22612";"DESPESES OFICINA BARRI VELL";"2.095,20";"0,00";"2.095,20";"0,00"
"300";"15100";"22612";"PROJECTE ENTER HUB";"0,00";"10.859,27";"10.859,27";"0,00"
"300";"15100";"60100";"PROJECTES URBANISME";"300.000,00";"163.041,94";"463.041,94";"7.462,32"
"300";"15300";"60100";"PLAÇA BIBLIOTECA CARLES RAHOLA";"0,00";"212.919,48";"212.919,48";"0,00"
"300";"15310";"60101";"RAMBLA XAVIER CUGAT";"0,00";"358.390,02";"358.390,02";"0,00"
"300";"15100";"60102";"PLA INTEGRAL SECTOR EST - URBANISME";"0,00";"50.000,00";"50.000,00";"0,00"
"300";"15100";"60103";"REDACCIÓ PLA ESPECIAL SANT NARCÍS";"0,00";"30.136,64";"30.136,64";"0,00"
"300";"15300";"60900";"URBANITZACIÓ PLAÇA PALLACH 1A FASE";"0,00";"339.832,09";"339.832,09";"0,00"
"300";"33342";"60900";"CASA PASTORS";"0,00";"53.809,64";"53.809,64";"0,00"
"300";"15100";"60901";"PASSALLÍS ONYAR";"60.000,00";"0,00";"60.000,00";"0,00"
"300";"15300";"60901";"HABILITACIÓ ESPAI SOLAR ACCESSOS PONT DEL TER";"0,00";"80.000,00";"80.000,00";"0,00"
"300";"15310";"60901";"CARRER BORRASSÀ";"0,00";"0,00";"0,00";"0,00"
"300";"17100";"60901";"PLA DEVESA";"0,00";"90.834,69";"90.834,69";"6.292,00"
"300";"15300";"60902";"PLA DE MILLORA QUÍMICS";"0,00";"40.000,00";"40.000,00";"0,00"
"300";"15310";"60902";"PROJECTE PUJADA PUNTA DEL PI";"200.000,00";"29.914,00";"229.914,00";"0,00"
"300";"15310";"60903";"PLAÇA PALLOL";"0,00";"194.731,70";"194.731,70";"514,25"
